ھېچ	het͡ʃ
ھەر	hɛr
ھەق	hɛq
ھەل	hɛl
ھەم	hɛm
ھەي	hɛj
ۋاز	waz
ۋاي	waj
ۋوي	woj
ۋۇي	wuj
–دە	–dɛ
سىز«	siz«
دۆڭ»دىكى	døŋ»diki
بار-ھە	bar-hɛ
تال-تال	tal-tal
توپ-توپ	top-top
قار-مۇز	qar-muz
كۆز-كۆز	køz-køz
مۇڭ-زار	muŋ-zar
پات-پات	pat-pat
ۋاي-ۋۇي	waj-wuj
ئۆز-ئارا	øz-ara
ئەس-يادى	ɛs-jadi
چاڭ-توپا	t͡ʃaŋ-topa
ئەر-ئايال	ɛr-ajal
ئەر-خوتۇن	ɛr-χotun
بىر-نەچچە	bir-nɛt͡ʃt͡ʃɛ
جان-جەھلى	d͡ʒan-d͡ʒɛhli
دەل-دەرەخ	dɛl-dɛrɛχ
شان-شەرەپ	ʃan-ʃɛrɛp
كۆز-قۇلاق	køz-qulaq
چاڭ-توزاڭ	t͡ʃaŋ-tozaŋ
گۈل-گىياھ	ɡyl-ɡijah
ئۆز-ئۆزىگە	øz-øziɡɛ
بىر-بىرلەپ	bir-birlɛp
بىر-بىرىنى	bir-birini
بىر-بىرىگە	bir-biriɡɛ
قول-قانىتى	qol-qaniti
قىن-قىنىغا	qin-qiniʁa
بىر-بىرىنىڭ	bir-biriniŋ
پەن-تېخنىكا	pɛn-teχnika
چۆل-باياۋان	t͡ʃøl-bajawan
ئەر-ئاياللار	ɛr-ajallar
ئەر-ئايالنىڭ	ɛr-ajalniŋ
دەل-دەرەخلەر	dɛl-dɛrɛχlɛr
شاخ-شاخلاردا	ʃaχ-ʃaχlarda
بار-يوقلۇقىنى	bar-joqluqini
قار-مۇزلاردىن	qar-muzlardin
يۈز-كۆزلىرىگە	jyz-køzliriɡɛ
قاش-كۆزلىرىدىن	qaʃ-køzliridin
پەن-تېخنىكىنىڭ	pɛn-teχnikiniŋ
مال-دۇنياسىغىمۇ	mal-dunjasiʁimu
گەپ-سۆزلىرىگىچە	ɡɛp-søzliriɡit͡ʃɛ
،كەل	،kɛl
ئاتا	ata
ئادا	ada
ئاشۇ	aʃu
ئاكا	aka
ئالا	ala
ئانا	ana
ئاۋۇ	awu
ئسمى	esmi
ئشنى	eʃni
ئوقى	oqi
ئوھۇ	ohu
ئىدى	idi
ئىزى	izi
ئىشى	iʃi
ئىلى	ili
ئىچى	it͡ʃi
ئىگە	iɡɛ
ئۆرە	ørɛ
ئۆزى	øzi
ئۇلى	uli
ئۇمۇ	umu
ئۇنى	uni
ئۇنڭ	unŋ
ئۇۋا	uwa
ئېرى	eri
ئېلى	eli
ئېيت	ejt
ئەتە	ɛtɛ
ئەزا	ɛza
ئەكس	ɛks
ئەلا	ɛla
ئەلى	ɛli
ئەنە	ɛnɛ
ئەپۇ	ɛpu
بالا	bala
بايا	baja
باھا	baha
بويى	boji
بوۋا	bowa
بىرى	biri
بىرە	birɛ
بىنا	bina
بۆرە	børɛ
بۇغۇ	buʁu
بۇمۇ	bumu
بۇنى	buni
بېرى	beri
بېلى	beli
بېگى	beɡi
بەزى	bɛzi
بەنت	bɛnt
بەند	bɛnd
تازا	taza
تاغا	taʁa
تاكى	taki
تانا	tana
تاۋى	tawi
تورى	tori
توكى	toki
تولا	tola
توپا	topa
توپى	topi
توڭى	toŋi
تىلى	tili
تىنچ	tint͡ʃ
تىپى	tipi
تۆگە	tøɡɛ
تۇجى	tud͡ʒi
تېخى	teχi
تېرە	terɛ
تېغى	teʁi
تەسس	tɛss
جېنى	d͡ʒeni
جەلپ	d͡ʒɛlp
خاپا	χapa
خېلى	χeli
خەلق	χɛlq
دادا	dada
دورا	dora
دوست	dost
دېدى	dedi
دەرس	dɛrs
دەۋر	dɛwr
رازى	razi
راست	rast
راۋا	rawa
رۇەن	ruɛn
رەخت	rɛχt
زادى	zadi
زايا	zaja
سادا	sada
سانى	sani
ساڭا	saŋa
سكوت	skot
سودا	soda
سىرت	sirt
سىمى	simi
سۆزى	søzi
سۇدا	suda
سۇغا	suʁa
سۇنى	suni
سۈيى	syji
سېنى	seni
سەرپ	sɛrp
سەۋر	sɛwr
شارى	ʃari
شايى	ʃaji
شىخو	ʃiχo
شىرە	ʃirɛ
شۇنى	ʃuni
شۇڭا	ʃuŋa
شەرق	ʃɛrq
غەرب	ʁɛrb
فوتو	foto
قارا	qara
قوزا	qoza
قولى	qoli
قىزى	qizi
قېرى	qeri
قېنى	qeni
كالا	kala
كاۋا	kawa
كونا	kona
كوچا	kot͡ʃa
كىرا	kira
كىشى	kiʃi
كۆزى	køzi
كۈنى	kyni
كۈچى	kyt͡ʃi
كېمە	kemɛ
كېنى	keni
كەنت	kɛnt
لاتا	lata
مانا	mana
ماڭا	maŋa
ماۋۇ	mawu
مودا	moda
مىۋە	miwɛ
مۇشۇ	muʃu
مېنى	meni
مېڭە	meŋɛ
مېۋە	mewɛ
نالە	nalɛ
نامى	nami
نىمە	nimɛ
نۇرى	nuri
نېمە	nemɛ
ياكى	jaki
ياۋا	jawa
يولى	joli
يىغا	jiʁa
يىلى	jili
يىڭى	jiŋi
يۇدى	judi
يۇرت	jurt
يۈزى	jyzi
يۈەن	jyɛn
يېدى	jedi
يېرى	jeri
يېزا	jeza
يېشى	jeʃi
يېڭى	jeŋi
يەنى	jɛni
يەنە	jɛnɛ
پولۇ	polu
پىسا	pisa
پىلە	pilɛ
پەرق	pɛrq
پەيت	pɛjt
چارە	t͡ʃarɛ
چاقى	t͡ʃaqi
چوڭى	t͡ʃoŋi
چىنە	t͡ʃinɛ
چېغى	t͡ʃeʁi
چېيى	t͡ʃeji
گويا	ɡoja
گۆشى	ɡøʃi
ھازا	haza
ھاۋا	hawa
ھىدى	hidi
ھۆپۈ	høpy
ھەئە	hɛɛ
ھەرە	hɛrɛ
ۋەدە	wɛdɛ
ۋەقە	wɛqɛ
دەۋر»	dɛwr»
يولى»غا	joli»ʁa
يېزا--كەنىتتىكى	jeza--kɛnittiki
ئاتا-ئانا	ata-ana
بارا-بارا	bara-bara
مېۋە-چېۋە	mewɛ-t͡ʃewɛ
نېرى-بېرى	neri-beri
ئاتا-ئانام	ata-anam
بوسو-خانتو	boso-χanto
توپا-توزان	topa-tozan
تىنچ-ئامان	tint͡ʃ-aman
سودا-سېتىق	soda-setiq
ئاتا-ئانىسى	ata-anisi
كېچە-كۈندۈز	ket͡ʃɛ-kyndyz
ئاتا-ئانىلىق	ata-aniliq
ئاتا-ئانىمىز	ata-animiz
ئىچى-سىرتىدا	it͡ʃi-sirtida
توپا-توزانغا	topa-tozanʁa
تەقى-تۇرقىنى	tɛqi-turqini
ئۆتە-ئۆتمەيلا	øtɛ-øtmɛjla
قۇرت-قوڭغۇزلار	qurt-qoŋʁuzlar
مېۋە-چېۋىلەرنىڭ	mewɛ-t͡ʃewilɛrniŋ
توپا-توزانلارنىڭ	topa-tozanlarniŋ
ئاتنى	atni
ئاخىر	aχir
ئاداش	adaʃ
ئاددى	addi
ئادەت	adɛt
ئادەم	adɛm
ئارام	aram
ئاران	aran
ئارزۇ	arzu
ئارقا	arqa
ئاساس	asas
ئاسان	asan
ئاستا	asta
ئاستى	asti
ئاشنى	aʃni
ئاغزى	aʁzi
ئالاي	alaj
ئالتە	altɛ
ئالدى	aldi
ئالسا	alsa
ئالما	alma
ئالىم	alim
ئالەم	alɛm
ئامان	aman
ئانام	anam
ئانچە	ant͡ʃɛ
ئاياغ	ajaʁ
ئاياق	ajaq
ئايال	ajal
ئاپام	apam
ئاپەت	apɛt
ئاچاش	at͡ʃaʃ
ئاچتى	at͡ʃti
ئاچما	at͡ʃma
ئاۋاز	awaz
ئشەنچ	eʃɛnt͡ʃ
ئنسان	ensan
ئوخاش	oχaʃ
ئوراپ	orap
ئورنى	orni
ئورۇق	oruq
ئورۇن	orun
ئوزاق	ozaq
ئوغلى	oʁli
ئوغۇل	oʁul
ئوقيا	oqja
ئوقۇش	oquʃ
ئوقۇپ	oqup
ئوقۇڭ	oquŋ
ئوماق	omaq
ئويۇن	ojun
ئويۇپ	ojup
ئوچۇق	ot͡ʃuq
ئوڭاي	oŋaj
ئىجاد	id͡ʒad
ئىدىم	idim
ئىدىڭ	idiŋ
ئىدۇق	iduq
ئىسمى	ismi
ئىسىم	isim
ئىشتۇ	iʃtu
ئىشقا	iʃqa
ئىشنى	iʃni
ئىشىك	iʃik
ئىككى	ikki
ئىكەن	ikɛn
ئىلغا	ilʁa
ئىلىك	ilik
ئىلىم	ilim
ئىلىپ	ilip
ئىناق	inaq
ئىچكى	it͡ʃki
ئىچىم	it͡ʃim
ئىچىپ	it͡ʃip
ئۆتتى	øtti
ئۆتۈش	øtyʃ
ئۆتۈپ	øtyp
ئۆرۈك	øryk
ئۆرۈپ	øryp
ئۆزۈم	øzym
ئۆزۈڭ	øzyŋ
ئۆسۈپ	øsyp
ئۆلكە	ølkɛ
ئۆلۈش	ølyʃ
ئۆلۈم	ølym
ئۆلۈپ	ølyp
ئۆمۈر	ømyr
ئۆيدە	øjdɛ
ئۆيگە	øjɡɛ
ئۆيۈم	øjym
ئۆچۈپ	øt͡ʃyp
ئۇدۇل	udul
ئۇدۇم	udum
ئۇرۇش	uruʃ
ئۇرۇق	uruq
ئۇرۇپ	urup
ئۇزاق	uzaq
ئۇزۇن	uzun
ئۇستا	usta
ئۇسۇل	usul
ئۇسۇپ	usup
ئۇقۇپ	uqup
ئۇكام	ukam
ئۇلار	ular
ئۇلۇغ	uluʁ
ئۇنىڭ	uniŋ
ئۇيان	ujan
ئۇيقۇ	ujqu
ئۇچار	ut͡ʃar
ئۇچۇر	ut͡ʃur
ئۇچۇپ	ut͡ʃup
ئۇۋال	uwal
ئۈجمە	yd͡ʒmɛ
ئۈزۈش	yzyʃ
ئۈزۈم	yzym
ئۈزۈپ	yzyp
ئۈستى	ysti
ئۈلار	ylar
ئۈنىڭ	yniŋ
ئۈنچە	ynt͡ʃɛ
ئۈنۈم	ynym
ئۈنۈپ	ynyp
ئۈچۈن	yt͡ʃyn
ئېتىش	etiʃ
ئېتىپ	etip
ئېرىق	eriq
ئېرىم	erim
ئېرىپ	erip
ئېرەن	erɛn
ئېسىل	esil
ئېسىم	esim
ئېسىپ	esip
ئېشىپ	eʃip
ئېغىر	eʁir
ئېغىز	eʁiz
ئېقىن	eqin
ئېقىپ	eqip
ئېلان	elan
ئېلىش	eliʃ
ئېلىپ	elip
ئېنىق	eniq
ئېيىق	ejiq
ئېچىش	et͡ʃiʃ
ئېچىپ	et͡ʃip
ئېگىز	eɡiz
ئەجىر	ɛd͡ʒir
ئەجەب	ɛd͡ʒɛb
ئەجەپ	ɛd͡ʒɛp
ئەزىز	ɛziz
ئەزەم	ɛzɛm
ئەسكى	ɛski
ئەسلى	ɛsli
ئەسىر	ɛsir
ئەسەر	ɛsɛr
ئەقلى	ɛqli
ئەقىل	ɛqil
ئەكىس	ɛkis
ئەمدى	ɛmdi
ئەمسە	ɛmsɛ
ئەمما	ɛmma
ئەمەس	ɛmɛs
ئەگىپ	ɛɡip
ئەگەر	ɛɡɛr
ئەھلى	ɛhli
باتۇر	batur
بادام	badam
باراي	baraj
باراڭ	baraŋ
باردى	bardi
بارسا	barsa
باركى	barki
بارمۇ	barmu
باشتا	baʃta
باشقا	baʃqa
باقاي	baqaj
بالام	balam
باڭگو	baŋɡo
باھار	bahar
بوران	boran
بوشاپ	boʃap
بوغۇپ	boʁup
بولدى	boldi
بولسا	bolsa
بولكا	bolka
بولۇش	boluʃ
بولۇق	boluq
بولۇپ	bolup
بوپتۇ	boptu
بوۋام	bowam
بوۋاي	bowaj
بىراق	biraq
بىرلا	birla
بىرنى	birni
بىرگە	birɡɛ
بىرەر	birɛr
بىزدە	bizdɛ
بىزمۇ	bizmu
بىزنى	bizni
بىزنڭ	biznŋ
بىزگە	bizɡɛ
بىكار	bikar
بىلدى	bildi
بىللە	billɛ
بىلىم	bilim
بىلىپ	bilip
بىلەن	bilɛn
بۆسۈش	bøsyʃ
بۆلۈپ	bølyp
بۇرنى	burni
بۇرۇت	burut
بۇرۇن	burun
بۇلار	bular
بۇلۇت	bulut
بۇنىڭ	buniŋ
بۇنچە	bunt͡ʃɛ
بۇيان	bujan
بۈدۈر	bydyr
بۈيۈك	byjyk
بۈگۈن	byɡyn
بېرىش	beriʃ
بېرىپ	berip
بېرەي	berɛj
بېزەپ	bezɛp
بېغىر	beʁir
بېقىپ	beqip
بېقىڭ	beqiŋ
بەدەل	bɛdɛl
بەردى	bɛrdi
بەرسە	bɛrsɛ
بەرپا	bɛrpa
بەستە	bɛstɛ
بەكلا	bɛkla
بەكمۇ	bɛkmu
بەلكى	bɛlki
بەلەن	bɛlɛn
بەھرە	bɛhrɛ
تاراپ	tarap
تارىم	tarim
تاشقا	taʃqa
تاشنى	taʃni
تاغدا	taʁda
تاغقا	taʁqa
تاغنى	taʁni
تاقەت	taqɛt
تالاش	talaʃ
تالاي	talaj
تاماق	tamaq
تامچە	tamt͡ʃɛ
تانكا	tanka
تاپتا	tapta
تاپتى	tapti
توردا	torda
تورغا	torʁa
تورۇق	toruq
توسۇپ	tosup
توشۇش	toʃuʃ
توغرا	toʁra
توقۇش	toquʃ
توقۇپ	toqup
توكقا	tokqa
تولسا	tolsa
تولۇق	toluq
توننا	tonna
تونۇش	tonuʃ
تونۇپ	tonup
تىزىپ	tizip
تىقىپ	tiqip
تىكىپ	tikip
تىلغا	tilʁa
تىلما	tilma
تىلنى	tilni
تىندى	tindi
تىنىچ	tinit͡ʃ
تىيىن	tijin
تۆمۈر	tømyr
تۆھپە	tøhpɛ
تۇتاش	tutaʃ
تۇتتى	tutti
تۇتۇپ	tutup
تۇردى	turdi
تۇرسا	tursa
تۇرقى	turqi
تۇرۇش	turuʃ
تۇرۇپ	turup
تۇغما	tuʁma
تۇنجى	tund͡ʒi
تۈردە	tyrdɛ
تۈسكە	tyskɛ
تۈلكە	tylkɛ
تۈمەن	tymɛn
تۈگۈل	tyɡyl
تۈگەپ	tyɡɛp
تېتىپ	tetip
تېرىپ	terip
تېرەك	terɛk
تېزلا	tezla
تېشىش	teʃiʃ
تېشىپ	teʃip
تېپىش	tepiʃ
تېپىپ	tepip
تېگىپ	teɡip
تەتىل	tɛtil
تەخسە	tɛχsɛ
تەرگە	tɛrɡɛ
تەرەپ	tɛrɛp
تەشمە	tɛʃmɛ
تەشنا	tɛʃna
تەكشى	tɛkʃi
تەلەپ	tɛlɛp
تەنھا	tɛnha
تەڭلا	tɛŋla
جانغا	d͡ʒanʁa
جايدا	d͡ʒajda
جايغا	d͡ʒajʁa
جاھان	d͡ʒahan
جاۋاب	d͡ʒawab
جاۋاپ	d͡ʒawap
جىسىم	d͡ʒisim
جىملا	d͡ʒimla
جىمىپ	d͡ʒimip
جۇخار	d͡ʒuχar
جۇڭگو	d͡ʒuŋɡo
جېدەل	d͡ʒedɛl
جەنۇپ	d͡ʒɛnup
خاراب	χarab
خازان	χazan
خالىس	χalis
خالىي	χalij
خانىم	χanim
خلېۋا	χlewa
خوتەن	χotɛn
خوشال	χoʃal
خىجىل	χid͡ʒil
خىلغا	χilʁa
خىيال	χijal
خۇتۇن	χutun
خۇددى	χuddi
خۇرام	χuram
خۇرۇم	χurum
خۇشال	χuʃal
خۈشال	χyʃal
خەتنى	χɛtni
خەققە	χɛqqɛ
خەلقى	χɛlqi
خەۋەر	χɛwɛr
دائىر	dair
دائىم	daim
داجىپ	dad͡ʒip
دادام	dadam
دالدا	dalda
داۋام	dawam
دولان	dolan
دوپپا	doppa
دۆلەت	dølɛt
دۇنيا	dunja
دېدىم	dedim
دېرەك	derɛk
دېسەم	desɛm
دېمەك	demɛk
دېمەي	demɛj
دېيىش	dejiʃ
دېڭىز	deŋiz
دېگنە	deɡnɛ
دېگەن	deɡɛn
دەرىس	dɛris
دەريا	dɛrja
دەرەخ	dɛrɛχ
دەيدۇ	dɛjdu
دەيلى	dɛjli
دەپتۇ	dɛptu
دەپلا	dɛpla
دەپمۇ	dɛpmu
راسىت	rasit
رايىم	rajim
راھەت	rahɛt
روھقا	rohqa
روھىي	rohij
رىتىم	ritim
رەسۋا	rɛswa
رەڭدە	rɛŋdɛ
رەڭنى	rɛŋni
رەڭگى	rɛŋɡi
رەڭگە	rɛŋɡɛ
رەھىم	rɛhim
زاكاز	zakaz
زىلۋا	zilwa
زىھنى	zihni
زۆرۈر	zøryr
زېھنى	zehni
زەپەر	zɛpɛr
سائەت	saɛt
سابىق	sabiq
ساتاي	sataj
ساددا	sadda
سادىر	sadir
سادىق	sadiq
ساقچى	saqt͡ʃi
سالام	salam
سالاي	salaj
سامان	saman
ساناش	sanaʃ
ساناڭ	sanaŋ
ساپاق	sapaq
ساپال	sapal
ساپتۇ	saptu
ساۋاق	sawaq
سوئال	soal
سوراپ	sorap
سورۇن	sorun
سوزۇپ	sozup
سوغۇق	soʁuq
سولۇپ	solup
سوۋغا	sowʁa
سوۋېت	sowet
سىرنى	sirni
سىزمۇ	sizmu
سىزنى	sizni
سىزىپ	sizip
سىزگە	sizɡɛ
سىلاپ	silap
سىلىق	siliq
سىناق	sinaq
سىناپ	sinap
سىنىپ	sinip
سىيەك	sijɛk
سىڭىپ	siŋip
سۆرەپ	sørɛp
سۆزدە	søzdɛ
سۆزنى	søzni
سۆزگە	søzɡɛ
سۆزۈڭ	søzyŋ
سۆسۈن	søsyn
سۆيۈپ	søjyp
سۆگەت	søɡɛt
سۇدىن	sudin
سۇسىز	susiz
سۇلار	sular
سۇنىڭ	suniŋ
سۇنۇپ	sunup
سۈرۈپ	syryp
سۈرەت	syrɛt
سۈزۈك	syzyk
سۈكۈت	sykyt
سېتىش	setiʃ
سېتىپ	setip
سېرىق	seriq
سېسىق	sesiq
سېغىز	seʁiz
سېلىش	seliʃ
سېلىپ	selip
سېمىز	semiz
سېنىڭ	seniŋ
سەبىي	sɛbij
سەنمۇ	sɛnmu
سەۋەپ	sɛwɛp
شاخقا	ʃaχqa
شارغا	ʃarʁa
شامال	ʃamal
شىزاڭ	ʃizaŋ
شىمال	ʃimal
شۇئان	ʃuan
شۇلار	ʃular
شۇنىڭ	ʃuniŋ
شۇنچە	ʃunt͡ʃɛ
شېئىر	ʃeir
شېرىن	ʃerin
شەكلى	ʃɛkli
شەنبە	ʃɛnbɛ
شەيدا	ʃɛjda
شەھەر	ʃɛhɛr
غايەت	ʁajɛt
غوزەك	ʁozɛk
غۇلجا	ʁuld͡ʒa
غېرىچ	ʁerit͡ʃ
غەزەپ	ʁɛzɛp
غەلبە	ʁɛlbɛ
فىلىم	filim
قابىل	qabil
قاتار	qatar
قاداق	qadaq
قاراپ	qarap
قاراڭ	qaraŋ
قارشى	qarʃi
قارنى	qarni
قاقاس	qaqas
قالار	qalar
قالاي	qalaj
قالدى	qaldi
قالسا	qalsa
قانچە	qant͡ʃɛ
قايتا	qajta
قايسى	qajsi
قاپتۇ	qaptu
قاۋۇل	qawul
قوبۇل	qobul
قورۇق	qoruq
قوشنا	qoʃna
قولغا	qolʁa
قوناق	qonaq
قوياش	qojaʃ
قوياي	qojaj
قويدى	qojdi
قويسا	qojsa
قويچى	qojt͡ʃi
قويۇق	qojuq
قويۇپ	qojup
قوپال	qopal
قىرىق	qiriq
قىزغا	qizʁa
قىزىق	qiziq
قىزىل	qizil
قىزىم	qizim
قىسقا	qisqa
قىسمى	qismi
قىسىم	qisim
قىسىپ	qisip
قىشمۇ	qiʃmu
قىقاس	qiqas
قىلاي	qilaj
قىلدى	qildi
قىلسا	qilsa
قىلما	qilma
قىلىش	qiliʃ
قىلىق	qiliq
قىلىپ	qilip
قىيىن	qijin
قىپتۇ	qiptu
قىچىپ	qit͡ʃip
قۇدۇق	quduq
قۇرۇق	quruq
قۇرۇپ	qurup
قۇلاق	qulaq
قۇلقى	qulqi
قۇياش	qujaʃ
قۇيۇپ	qujup
قۇچۇپ	qut͡ʃup
قېتىم	qetim
قېزىپ	qezip
قېلىش	qeliʃ
قېلىن	qelin
قېلىپ	qelip
قېيىت	qejit
قېيىپ	qejip
قېچىپ	qet͡ʃip
قەدەر	qɛdɛr
قەدەم	qɛdɛm
قەغەز	qɛʁɛz
قەلەم	qɛlɛm
قەلەي	qɛlɛj
قەۋەت	qɛwɛt
كاتتا	katta
كاتىپ	katip
كاتېر	kater
كارىز	kariz
كامار	kamar
كولاش	kolaʃ
كىتاب	kitab
كىردى	kirdi
كىرسە	kirsɛ
كىرىم	kirim
كىرىپ	kirip
كىرپە	kirpɛ
كىمنى	kimni
كىيدى	kijdi
كىيىم	kijim
كىيىن	kijin
كىيىپ	kijip
كىچىك	kit͡ʃik
كۆردى	kørdi
كۆرۈش	køryʃ
كۆرۈپ	køryp
كۆرۈڭ	køryŋ
كۆرەڭ	kørɛŋ
كۆزنى	køzni
كۆزۈم	køzym
كۆزۈڭ	køzyŋ
كۆكتە	køktɛ
كۆكسى	køksi
كۆلنى	kølni
كۆلگە	kølɡɛ
كۆمۈر	kømyr
كۆچۈپ	køt͡ʃyp
كۆچەت	køt͡ʃɛt
كۆڭلى	køŋli
كۆڭۈل	køŋyl
كۈتتى	kytti
كۈتۈپ	kytyp
كۈتەي	kytɛj
كۈرەش	kyrɛʃ
كۈزگە	kyzɡɛ
كۈلۈپ	kylyp
كۈمۈش	kymyʃ
كۈندە	kyndɛ
كۈنىڭ	kyniŋ
كۈچەپ	kyt͡ʃɛp
كېتىش	ketiʃ
كېتىپ	ketip
كېتەي	ketɛj
كېرىپ	kerip
كېرەك	kerɛk
كېزىپ	kezip
كېسىش	kesiʃ
كېسىپ	kesip
كېسەل	kesɛl
كېلىش	keliʃ
كېلىپ	kelip
كېلەر	kelɛr
كېلەي	kelɛj
كېيىن	kejin
كېچەك	ket͡ʃɛk
كەتتى	kɛtti
كەررە	kɛrrɛ
كەسپى	kɛspi
كەلدى	kɛldi
كەلسە	kɛlsɛ
كەينى	kɛjni
كەپتۇ	kɛptu
كەپلا	kɛpla
كەچتە	kɛt͡ʃtɛ
لازىم	lazim
لامپا	lampa
لايدا	lajda
لايغا	lajʁa
لاينى	lajni
لايىق	lajiq
لىكىن	likin
لېتكى	letki
لېكىن	lekin
لەرنى	lɛrni
لەشنى	lɛʃni
لەنەت	lɛnɛt
ماتور	mator
ماتۇر	matur
ماشنا	maʃna
ماقۇل	maqul
مايسا	majsa
ماڭدى	maŋdi
ماڭسا	maŋsa
ماھىر	mahir
مونچا	mont͡ʃa
مىجەز	mid͡ʒɛz
مىنۇت	minut
مۇجكا	mud͡ʒka
مۇزېي	muzej
مۇقىم	muqim
مۇنچە	munt͡ʃɛ
مۇھىت	muhit
مۇھىم	muhim
مۈشۈك	myʃyk
مېتىر	metir
مېنىڭ	meniŋ
مېڭىش	meŋiʃ
مېڭىپ	meŋip
مېھرى	mehri
مېھىر	mehir
مەدەت	mɛdɛt
مەلۇم	mɛlum
مەنزە	mɛnzɛ
مەنمۇ	mɛnmu
مەيلى	mɛjli
مەيىن	mɛjin
مەڭگۈ	mɛŋɡy
ناخشا	naχʃa
نازۇك	nazuk
ناشتا	naʃta
نامنى	namni
