açıklarken	at͡ʃɯklaɾken
açıkları	at͡ʃɯklaɾɯ
açıklarındaki	at͡ʃɯklaɾɯndaki
açıklayabilecek	at͡ʃɯklajabiled͡ʒek
açıklayabilir	at͡ʃɯklajabiliɾ
açıklayacaklarını	at͡ʃɯklajad͡ʒaklaɾɯnɯ
açıklayacaktır	at͡ʃɯklajad͡ʒaktɯɾ
açıklayan	at͡ʃɯklajan
açıklayın	at͡ʃɯklajɯn
açıklık	at͡ʃɯklɯk
açıklıyor	at͡ʃɯklɯjoɾ
açıklığıyla	at͡ʃɯklɯɰɯjla
acıkmasında	ad͡ʒɯkmasɯnda
acıkmış	ad͡ʒɯkmɯʃ
acıkmıştık	ad͡ʒɯkmɯʃtɯk
açıksözlü	at͡ʃɯksœzly
açıktır	at͡ʃɯktɯɾ
açıl	at͡ʃɯl
açılacak	at͡ʃɯlad͡ʒak
açılacağı	at͡ʃɯlad͡ʒaɰɯ
açılan	at͡ʃɯlan
acılar	ad͡ʒɯlaɾ
acılarla	ad͡ʒɯlaɾla
acıların	ad͡ʒɯlaɾɯn
açıldı	at͡ʃɯldɯ
açıldığı	at͡ʃɯldɯɰɯ
açıldığın	at͡ʃɯldɯɰɯn
açıldığında	at͡ʃɯldɯɰɯnda
açılmadan	at͡ʃɯlmadan
açılmanın	at͡ʃɯlmanɯn
açılması	at͡ʃɯlmasɯ
açılmasıdır	at͡ʃɯlmasɯdɯɾ
açılmasını	at͡ʃɯlmasɯnɯ
açılmasının	at͡ʃɯlmasɯnɯn
açılmayacak	at͡ʃɯlmajad͡ʒak
açılmaz	at͡ʃɯlmaz
açılmazsa	at͡ʃɯlmazsa
açılmış	at͡ʃɯlmɯʃ
açılmıştı	at͡ʃɯlmɯʃtɯ
açılsın	at͡ʃɯlsɯn
acılı	ad͡ʒɯlɯ
açılımdan	at͡ʃɯlɯmdan
açılımlar	at͡ʃɯlɯmlaɾ
açılımlarla	at͡ʃɯlɯmlaɾla
açılımı	at͡ʃɯlɯmɯ
açılımını	at͡ʃɯlɯmɯnɯ
açılır	at͡ʃɯlɯɾ
açılırken	at͡ʃɯlɯɾken
açılıverir	at͡ʃɯlɯveɾiɾ
açılıyor	at͡ʃɯlɯjoɾ
açılış	at͡ʃɯlɯʃ
açılışı	at͡ʃɯlɯʃɯ
açılışını	at͡ʃɯlɯʃɯnɯ
acıma	ad͡ʒɯma
acımak	ad͡ʒɯmak
acımasız	ad͡ʒɯmasɯz
acımasızca	ad͡ʒɯmasɯzd͡ʒa
acımasızlığı	ad͡ʒɯmasɯzlɯɰɯ
açımdan	at͡ʃɯmdan
açın	at͡ʃɯn
acının	ad͡ʒɯnɯn
açıp	at͡ʃɯp
acısı	ad͡ʒɯsɯ
açısı	at͡ʃɯsɯ
açısıdır	at͡ʃɯsɯdɯɾ
açısından	at͡ʃɯsɯndan
acısını	ad͡ʒɯsɯnɯ
açısının	at͡ʃɯsɯnɯn
acıtıp	ad͡ʒɯtɯp
acıtır	ad͡ʒɯtɯɾ
acıyla	ad͡ʒɯjla
açıyor	at͡ʃɯjoɾ
açıyordu	at͡ʃɯjoɾdu
açıyorum	at͡ʃɯjoɾum
açıyoruz	at͡ʃɯjoɾuz
acıyı	ad͡ʒɯjɯ
açığa	at͡ʃɯɰa
açığın	at͡ʃɯɰɯn
ad	ad
ada	ada
adacıkları	adad͡ʒɯklaɾɯ
adada	adada
adadaki	adadaki
adaklarını	adaklaɾɯnɯ
adalet	adalet
adaletli	adaletli
adaletsiz	adaletsiz
adaletsizdi	adaletsizdi
adam	adam
adama	adama
adamaya	adamaja
adamcıklar	adamd͡ʒɯklaɾ
adamdı	adamdɯ
adamdır	adamdɯɾ
adamlar	adamlaɾ
adamlara	adamlaɾa
adamlarla	adamlaɾla
adamları	adamlaɾɯ
adamlarına	adamlaɾɯna
adamlarının	adamlaɾɯnɯn
adamlarıyla	adamlaɾɯjla
adamı	adamɯ
adamın	adamɯn
adamına	adamɯna
adamının	adamɯnɯn
adanan	adanan
adanmada	adanmada
adanmadaki	adanmadaki
adanmış	adanmɯʃ
adanın	adanɯn
adaptasyon	adaptasjon
aday	adaj
adaylara	adajlaɾa
adaylarına	adajlaɾɯna
adaylarından	adajlaɾɯndan
adayı	adajɯ
adayıdır	adajɯdɯɾ
adayımızın	adajɯmɯzɯn
adayın	adajɯn
adayını	adajɯnɯ
adayıp	adajɯp
addedildiğinden	addedildiɰinden
addedilebilirim	addedilebiliɾim
adede	adede
adet	adet
âdet	âdet
adeta	adeta
âdeta	âdeta
âdeti	âdeti
adetle	adetle
adetmiş	adetmiʃ
âdettir	âdettiɾ
adi	adi
adil	adil
adiler	adileɾ
adlandırılıyor	adlandɯɾɯlɯjoɾ
adlarla	adlaɾla
adlarına	adlaɾɯna
adlarıyla	adlaɾɯjla
adli	adli
adlı	adlɯ
adres	adɾes
adrese	adɾese
adresimiz	adɾesimiz
adresini	adɾesini
adreslerden	adɾesleɾden
adreste	adɾeste
adı	adɯ
adım	adɯm
adıma	adɯma
adımda	adɯmda
adımlar	adɯmlaɾ
adımlarla	adɯmlaɾla
adımları	adɯmlaɾɯ
adımı	adɯmɯ
adımın	adɯmɯn
adın	adɯn
adına	adɯna
adında	adɯnda
adındaki	adɯndaki
adını	adɯnɯ
adıydı	adɯjdɯ
adıyla	adɯjla
afacan	afad͡ʒan
afallayıp	afallajɯp
afetler	afetleɾ
affeder	affedeɾ
affederken	affedeɾken
affedersiniz	affedeɾsiniz
affetmeniz	affetmeniz
affı	affɯ
afişlerini	afiʃleɾini
aftan	aftan
agoraya	aɡoɾaja
agressiv	aɡɾessiv
ah	ah
ahbap	ahbap
ahenk	ahenk
ahenkli	ahenkli
ahiliğin	ahiliɰin
ahir	ahiɾ
ahkâm	ahkâm
ahlâk	ahlâk
ahlaki	ahlaki
ahlâki	ahlâki
ahlâklanmış	ahlâklanmɯʃ
ahlaklılıklarını	ahlaklɯlɯklaɾɯnɯ
ahlaksız	ahlaksɯz
ahlaksızlık	ahlaksɯzlɯk
ahlâkı	ahlâkɯ
ahmak	ahmak
ahududu	ahududu
ahval	ahval
ahvali	ahvali
ahşap	ahʃap
aidiyet	aidijet
aile	aile
ailece	ailed͡ʒe
aileden	aileden
aileler	aileleɾ
aileleri	aileleɾi
ailelerin	aileleɾin
aileme	aileme
ailemede	ailemede
ailemiz	ailemiz
ailemize	ailemize
ailenin	ailenin
ailesi	ailesi
ailesinde	ailesinde
ailesinden	ailesinden
ailesini	ailesini
ailesinin	ailesinin
ailesiyle	ailesijle
aileye	aileje
aileyi	aileji
ait	ait
aittir	aittiɾ
ajan	aʒan
ajandası	aʒandasɯ
ajanları	aʒanlaɾɯ
ajansa	aʒansa
ajanstan	aʒanstan
ajansı	aʒansɯ
ajite	aʒite
ak	ak
akan	akan
akar	akaɾ
akarmış	akaɾmɯʃ
akarsu	akaɾsu
akaryakıt	akaɾjakɯt
akbil	akbil
akciğer	akd͡ʒiɰeɾ
akinetonun	akinetonun
akkavakların	akkavaklaɾɯn
akla	akla
aklı	aklɯ
aklıbaşında	aklɯbaʃɯnda
aklım	aklɯm
aklıma	aklɯma
aklımda	aklɯmda
aklımın	aklɯmɯn
aklımıza	aklɯmɯza
aklın	aklɯn
aklına	aklɯna
aklından	aklɯndan
aklını	aklɯnɯ
aklının	aklɯnɯn
aklınıza	aklɯnɯza
aklınızdan	aklɯnɯzdan
aklıyla	aklɯjla
akmamasını	akmamasɯnɯ
akması	akmasɯ
akmaya	akmaja
akorların	akoɾlaɾɯn
akrabadan	akɾabadan
akrabalar	akɾabalaɾ
akrabalara	akɾabalaɾa
akrabaları	akɾabalaɾɯ
akrabalarımız	akɾabalaɾɯmɯz
akrabalarından	akɾabalaɾɯndan
akrabalarını	akɾabalaɾɯnɯ
akrabalarının	akɾabalaɾɯnɯn
akrabalıklar	akɾabalɯklaɾ
akrabası	akɾabasɯ
akrebe	akɾebe
akrebin	akɾebin
akreple	akɾeple
aksamadan	aksamadan
aksanı	aksanɯ
aksatmaz	aksatmaz
aksatmazdı	aksatmazdɯ
aksi	aksi
aksine	aksine
aksini	aksini
aktar	aktaɾ
aktarabilir	aktaɾabiliɾ
aktaracaklarımız	aktaɾad͡ʒaklaɾɯmɯz
aktaracaktı	aktaɾad͡ʒaktɯ
aktaracağım	aktaɾad͡ʒaɰɯm
aktaralım	aktaɾalɯm
aktardı	aktaɾdɯ
aktardığı	aktaɾdɯɰɯ
aktarma	aktaɾma
aktarmaktan	aktaɾmaktan
aktarmalıydım	aktaɾmalɯjdɯm
aktarmaya	aktaɾmaja
aktarmış	aktaɾmɯʃ
aktarmıştım	aktaɾmɯʃtɯm
aktarılan	aktaɾɯlan
aktarılır	aktaɾɯlɯɾ
aktarımı	aktaɾɯmɯ
aktarıp	aktaɾɯp
aktarır	aktaɾɯɾ
aktarırken	aktaɾɯɾken
aktarıyor	aktaɾɯjoɾ
aktarıyorum	aktaɾɯjoɾum
aktif	aktif
aktifleri	aktifleɾi
aktive	aktive
aktiviteden	aktiviteden
aktör	aktœɾ
aktördür	aktœɾdyɾ
akülü	akyly
akustik	akustik
akvaryumlardan	akvaɾjumlaɾdan
akşam	akʃam
akşama	akʃama
akşamlar	akʃamlaɾ
akşamları	akʃamlaɾɯ
akşamı	akʃamɯ
akşamın	akʃamɯn
akşamıydı	akʃamɯjdɯ
akıcı	akɯd͡ʒɯ
akıcılık	akɯd͡ʒɯlɯk
akıl	akɯl
akılla	akɯlla
akıllara	akɯllaɾa
akıllı	akɯllɯ
akıllıca	akɯllɯd͡ʒa
akımın	akɯmɯn
akımına	akɯmɯna
akımının	akɯmɯnɯn
akın	akɯn
akıncı	akɯnd͡ʒɯ
akıntı	akɯntɯ
akıntısının	akɯntɯsɯnɯn
akıp	akɯp
akıtın	akɯtɯn
akıyor	akɯjoɾ
akıyordu	akɯjoɾdu
akış	akɯʃ
akışa	akɯʃa
akışkan	akɯʃkan
akışı	akɯʃɯ
akışını	akɯʃɯnɯ
al	al
alabanda	alabanda
alabildi	alabildi
alabildiğine	alabildiɰine
alabilecek	alabiled͡ʒek
alabilir	alabiliɾ
alabiliriz	alabiliɾiz
alabiliyor	alabilijoɾ
alabiliyorsunuz	alabilijoɾsunuz
alabilmek	alabilmek
alacak	alad͡ʒak
alacakken	alad͡ʒakken
alacaklara	alad͡ʒaklaɾa
alacakları	alad͡ʒaklaɾɯ
alacaklarının	alad͡ʒaklaɾɯnɯn
alacaktır	alad͡ʒaktɯɾ
alacağı	alad͡ʒaɰɯ
alacağım	alad͡ʒaɰɯm
alacağımızı	alad͡ʒaɰɯmɯzɯ
alacağını	alad͡ʒaɰɯnɯ
alacağının	alad͡ʒaɰɯnɯn
alacağınız	alad͡ʒaɰɯnɯz
alacağız	alad͡ʒaɰɯz
alakadar	alakadaɾ
alakası	alakasɯ
alalım	alalɯm
alamadı	alamadɯ
alamadım	alamadɯm
alamaz	alamaz
alamazlar	alamazlaɾ
alamıyorlar	alamɯjoɾlaɾ
alan	alan
alana	alana
alanda	alanda
alandaki	alandaki
alandaydık	alandajdɯk
alanlar	alanlaɾ
alanlara	alanlaɾa
alanlarda	alanlaɾda
alanlardaki	alanlaɾdaki
alanlardır	alanlaɾdɯɾ
alanlarla	alanlaɾla
alanları	alanlaɾɯ
alanlarında	alanlaɾɯnda
alanlarından	alanlaɾɯndan
alanı	alanɯ
alanın	alanɯn
alanına	alanɯna
alanında	alanɯnda
alanındaki	alanɯndaki
alanının	alanɯnɯn
alanınız	alanɯnɯz
alarak	alaɾak
alarma	alaɾma
alasıymış	alasɯjmɯʃ
alay	alaj
alaya	alaja
alaylarına	alajlaɾɯna
alayını	alajɯnɯ
alayının	alajɯnɯn
albay	albaj
albüm	albym
albüme	albyme
albümler	albymleɾ
albümleri	albymleɾi
albümü	albymy
albümüne	albymyne
albümünün	albymynyn
alçak	alt͡ʃak
alçakça	alt͡ʃakt͡ʃa
alçaklıktan	alt͡ʃaklɯktan
alçılayarak	alt͡ʃɯlajaɾak
aldanışla	aldanɯʃla
aldattığı	aldattɯɰɯ
aldatılma	aldatɯlma
aldı	aldɯ
aldık	aldɯk
aldıkları	aldɯklaɾɯ
aldıklarını	aldɯklaɾɯnɯ
aldıktan	aldɯktan
aldılar	aldɯlaɾ
aldım	aldɯm
aldın	aldɯn
aldınız	aldɯnɯz
aldıralım	aldɯɾalɯm
aldıran	aldɯɾan
aldırmadım	aldɯɾmadɯm
aldırılabilir	aldɯɾɯlabiliɾ
aldırıncaya	aldɯɾɯnd͡ʒaja
aldığı	aldɯɰɯ
aldığım	aldɯɰɯm
aldığımı	aldɯɰɯmɯ
aldığımız	aldɯɰɯmɯz
aldığımızı	aldɯɰɯmɯzɯ
aldığınu	aldɯɰɯnu
aldığını	aldɯɰɯnɯ
aldığınız	aldɯɰɯnɯz
alelacele	alelad͡ʒele
âlem	âlem
âlemdir	âlemdiɾ
aleme	aleme
âleme	âleme
âlemi	âlemi
âlemimizin	âlemimizin
âleminde	âleminde
âleminin	âleminin
âleminizi	âleminizi
alenen	alenen
alet	alet
aleti	aleti
aletine	aletine
aletinin	aletinin
aletler	aletleɾ
aletlerini	aletleɾini
alev	alev
aleve	aleve
alevinin	alevinin
aleyhine	alejhine
aleyhisselam	alejhisselam
alfabesi	alfabesi
alfabesini	alfabesini
algıladım	alɡɯladɯm
algılama	alɡɯlama
algılamakta	alɡɯlamakta
algılamalara	alɡɯlamalaɾa
algılanmamalıdır	alɡɯlanmamalɯdɯɾ
algılanmasının	alɡɯlanmasɯnɯn
algılanır	alɡɯlanɯɾ
algılarlar	alɡɯlaɾlaɾ
algılatmak	alɡɯlatmak
algılayacaktır	alɡɯlajad͡ʒaktɯɾ
algısı	alɡɯsɯ
algısını	alɡɯsɯnɯ
alimantasyona	alimantasjona
alkol	alkol
alkolik	alkolik
alkolikler	alkolikleɾ
alkollü	alkolly
alkışlamaya	alkɯʃlamaja
alkışlar	alkɯʃlaɾ
alkışlarsın	alkɯʃlaɾsɯn
alkışları	alkɯʃlaɾɯ
alkışlarıyla	alkɯʃlaɾɯjla
alkıştan	alkɯʃtan
all	all
allahaısmarladık	allahaɯsmaɾladɯk
allerjik	alleɾʒik
allı	allɯ
alma	alma
almadan	almadan
almadı	almadɯ
almadılar	almadɯlaɾ
almak	almak
almakla	almakla
almakta	almakta
almaktadır	almaktadɯɾ
almaktansa	almaktansa
almalarına	almalaɾɯna
almalı	almalɯ
almamakta	almamakta
almamış	almamɯʃ
almamıştı	almamɯʃtɯ
almamıştım	almamɯʃtɯm
almanağında	almanaɰɯnda
almangümüşünün	almanɡymyʃynyn
almanın	almanɯn
alması	almasɯ
almasına	almasɯna
almasında	almasɯnda
almaya	almaja
almayan	almajan
almayı	almajɯ
almaz	almaz
almazken	almazken
almazlar	almazlaɾ
almazsan	almazsan
almış	almɯʃ
almışlar	almɯʃlaɾ
almıştı	almɯʃtɯ
almıştık	almɯʃtɯk
almıştım	almɯʃtɯm
almıştır	almɯʃtɯɾ
almışında	almɯʃɯnda
alnında	alnɯnda
alnını	alnɯnɯ
alo	alo
alt	alt
alternatif	alteɾnatif
alternatifi	alteɾnatifi
altlarında	altlaɾɯnda
altmış	altmɯʃ
altmışını	altmɯʃɯnɯ
altta	altta
alttan	alttan
altüst	altyst
altyapı	altjapɯ
altyapısı	altjapɯsɯ
altyapısının	altjapɯsɯnɯn
altyapıya	altjapɯja
altı	altɯ
altıda	altɯda
altımızda	altɯmɯzda
altımızdaki	altɯmɯzdaki
altın	altɯn
altına	altɯna
altıncı	altɯnd͡ʒɯ
altında	altɯnda
altındaki	altɯndaki
altından	altɯndan
altını	altɯnɯ
altınızı	altɯnɯzɯ
alıç	alɯt͡ʃ
alıcı	alɯd͡ʒɯ
alıkoyma	alɯkojma
alıkoyuyorsunuz	alɯkojujoɾsunuz
alımlar	alɯmlaɾ
alımlarda	alɯmlaɾda
alımlı	alɯmlɯ
alımsızı	alɯmsɯzɯ
alımı	alɯmɯ
alımında	alɯmɯnda
alımının	alɯmɯnɯn
alın	alɯn
alınabilecek	alɯnabiled͡ʒek
alınabilir	alɯnabiliɾ
alınacak	alɯnad͡ʒak
alınacağı	alɯnad͡ʒaɰɯ
alınacağını	alɯnad͡ʒaɰɯnɯ
alınamadığını	alɯnamadɯɰɯnɯ
alınan	alɯnan
alınarak	alɯnaɾak
alınca	alɯnd͡ʒa
alındı	alɯndɯ
alındıktan	alɯndɯktan
alındığı	alɯndɯɰɯ
alındığında	alɯndɯɰɯnda
alındığını	alɯndɯɰɯnɯ
alınlarından	alɯnlaɾɯndan
alınmadan	alɯnmadan
alınmadı	alɯnmadɯ
alınmaksızın	alɯnmaksɯzɯn
alınmaktadır	alɯnmaktadɯɾ
alınmalı	alɯnmalɯ
alınmaması	alɯnmamasɯ
alınmamı	alɯnmamɯ
alınması	alɯnmasɯ
alınmasına	alɯnmasɯna
alınmasının	alɯnmasɯnɯn
alınmaz	alɯnmaz
alınmıyor	alɯnmɯjoɾ
alınmıyorsa	alɯnmɯjoɾsa
alınmış	alɯnmɯʃ
alınmıştık	alɯnmɯʃtɯk
alınıp	alɯnɯp
alınır	alɯnɯɾ
alınırken	alɯnɯɾken
alınırsa	alɯnɯɾsa
alınıyor	alɯnɯjoɾ
alınış	alɯnɯʃ
alıp	alɯp
alır	alɯɾ
alırken	alɯɾken
alırlar	alɯɾlaɾ
alırsa	alɯɾsa
alırsın	alɯɾsɯn
alırsınız	alɯɾsɯnɯz
alırız	alɯɾɯz
alıyor	alɯjoɾ
alıyordu	alɯjoɾdu
alıyordum	alɯjoɾdum
alıyorlar	alɯjoɾlaɾ
alıyormuş	alɯjoɾmuʃ
alıyoruz	alɯjoɾuz
alış	alɯʃ
alışkanlıklar	alɯʃkanlɯklaɾ
alışkanlıklara	alɯʃkanlɯklaɾa
alışkanlıklardan	alɯʃkanlɯklaɾdan
alışkanlıkları	alɯʃkanlɯklaɾɯ
alışkanlıktır	alɯʃkanlɯktɯɾ
alışkanlığı	alɯʃkanlɯɰɯ
alışkanlığının	alɯʃkanlɯɰɯnɯn
alışkanlığıyla	alɯʃkanlɯɰɯjla
alışmış	alɯʃmɯʃ
alışmışlar	alɯʃmɯʃlaɾ
alışmışlardı	alɯʃmɯʃlaɾdɯ
alıştırmasını	alɯʃtɯɾmasɯnɯ
alışveriş	alɯʃveɾiʃ
alışverişine	alɯʃveɾiʃine
alışık	alɯʃɯk
alışıklar	alɯʃɯklaɾ
alışılmış	alɯʃɯlmɯʃ
alışılır	alɯʃɯlɯɾ
alışırlar	alɯʃɯɾlaɾ
alışırlarsa	alɯʃɯɾlaɾsa
ama	ama
amaç	amat͡ʃ
amaca	amad͡ʒa
amaçla	amat͡ʃla
amaçladığını	amat͡ʃladɯɰɯnɯ
amaçlanmıştır	amat͡ʃlanmɯʃtɯɾ
amaçlar	amat͡ʃlaɾ
amaçları	amat͡ʃlaɾɯ
amaçlarımın	amat͡ʃlaɾɯmɯn
amaçlarına	amat͡ʃlaɾɯna
amaçlarının	amat͡ʃlaɾɯnɯn
amaçlayan	amat͡ʃlajan
amaçlı	amat͡ʃlɯ
amaçlıyor	amat͡ʃlɯjoɾ
amacım	amad͡ʒɯm
amacına	amad͡ʒɯna
amacındadır	amad͡ʒɯndadɯɾ
amacını	amad͡ʒɯnɯ
amacıyla	amad͡ʒɯjla
aman	aman
ambara	ambaɾa
ambargo	ambaɾɡo
ambargoların	ambaɾɡolaɾɯn
ambulansa	ambulansa
ambulanslarla	ambulanslaɾla
amca	amd͡ʒa
ameliyat	amelijat
ameliyata	amelijata
ameliyathanede	amelijathanede
ameliyatlar	amelijatlaɾ
ameliyatların	amelijatlaɾɯn
ameliyatlarında	amelijatlaɾɯnda
ameliyatta	amelijatta
ameliyatının	amelijatɯnɯn
amican	amid͡ʒan
amigo	amiɡo
ampulü	ampuly
an	an
ana	ana
anaforun	anafoɾun
anahtar	anahtaɾ
anahtarla	anahtaɾla
anahtarların	anahtaɾlaɾɯn
anahtarlık	anahtaɾlɯk
anahtarı	anahtaɾɯ
analiz	analiz
analizi	analizi
analizinde	analizinde
anam	anam
anamdan	anamdan
ananas	ananas
ananın	ananɯn
anarlar	anaɾlaɾ
anarşist	anaɾʃist
anası	anasɯ
anasının	anasɯnɯn
anayasa	anajasa
anayasada	anajasada
anayasal	anajasal
anayasalarıdır	anajasalaɾɯdɯɾ
anayasanın	anajasanɯn
anayasaya	anajasaja
anayur	anajuɾ
anayurdu	anajuɾdu
anbians	anbians
anca	and͡ʒa
ancak	and͡ʒak
ançüez	ant͡ʃyez
and	and
anda	anda
andan	andan
andı	andɯ
andır	andɯɾ
andıran	andɯɾan
andırmıyor	andɯɾmɯjoɾ
andırır	andɯɾɯɾ
andırıyor	andɯɾɯjoɾ
andırıyordu	andɯɾɯjoɾdu
anevrizma	anevɾizma
angarya	anɡaɾja
ani	ani
anket	anket
anketler	anketleɾ
anketmen	anketmen
anla	anla
anladı	anladɯ
anladık	anladɯk
anladıktan	anladɯktan
anladılar	anladɯlaɾ
anladım	anladɯm
anladığına	anladɯɰɯna
anladığınızda	anladɯɰɯnɯzda
anlam	anlam
anlamadığını	anlamadɯɰɯnɯ
anlamak	anlamak
anlamam	anlamam
anlamamak	anlamamak
anlamamış	anlamamɯʃ
anlamamışlar	anlamamɯʃlaɾ
anlamamıştım	anlamamɯʃtɯm
anlamanız	anlamanɯz
anlamanıza	anlamanɯza
anlaması	anlamasɯ
anlamaya	anlamaja
anlamayı	anlamajɯ
anlamaz	anlamaz
anlamazdım	anlamazdɯm
anlamazsınız	anlamazsɯnɯz
anlamda	anlamda
anlamlandırılması	anlamlandɯɾɯlmasɯ
anlamlar	anlamlaɾ
anlamları	anlamlaɾɯ
anlamlı	anlamlɯ
anlamlısıdır	anlamlɯsɯdɯɾ
anlamsız	anlamsɯz
anlamı	anlamɯ
anlamına	anlamɯna
anlamını	anlamɯnɯ
anlamınızı	anlamɯnɯzɯ
anlamıyla	anlamɯjla
anlamıyor	anlamɯjoɾ
anlamıyordu	anlamɯjoɾdu
anlamıyordum	anlamɯjoɾdum
anlamıyoruz	anlamɯjoɾuz
anlamış	anlamɯʃ
anlamışlar	anlamɯʃlaɾ
anlamıştım	anlamɯʃtɯm
anlar	anlaɾ
anlarda	anlaɾda
anlarlar	anlaɾlaɾ
anları	anlaɾɯ
anlarını	anlaɾɯnɯ
anlat	anlat
anlatabiliriz	anlatabiliɾiz
anlatabilmesi	anlatabilmesi
anlatacak	anlatad͡ʒak
anlatacakları	anlatad͡ʒaklaɾɯ
anlatacaktı	anlatad͡ʒaktɯ
anlatacağım	anlatad͡ʒaɰɯm
anlatacağını	anlatad͡ʒaɰɯnɯ
anlatacağız	anlatad͡ʒaɰɯz
anlatamadı	anlatamadɯ
anlatan	anlatan
anlatayım	anlatajɯm
anlatmak	anlatmak
anlatmamak	anlatmamak
anlatmasını	anlatmasɯnɯ
anlatmaya	anlatmaja
anlatmış	anlatmɯʃ
anlatmıştı	anlatmɯʃtɯ
anlatmıştır	anlatmɯʃtɯɾ
anlatsam	anlatsam
anlatsana	anlatsana
anlatsın	anlatsɯn
anlattı	anlattɯ
anlattıkları	anlattɯklaɾɯ
anlattıktan	anlattɯktan
anlattım	anlattɯm
anlattıydı	anlattɯjdɯ
anlattığı	anlattɯɰɯ
anlattığım	anlattɯɰɯm
anlattığımız	anlattɯɰɯmɯz
anlattığımızın	anlattɯɰɯmɯzɯn
anlattığında	anlattɯɰɯnda
anlatı	anlatɯ
anlatılabilecek	anlatɯlabiled͡ʒek
anlatılamayacak	anlatɯlamajad͡ʒak
anlatıldığı	anlatɯldɯɰɯ
anlatılmak	anlatɯlmak
anlatılması	anlatɯlmasɯ
anlatılmayacak	anlatɯlmajad͡ʒak
anlatılmayacaktır	anlatɯlmajad͡ʒaktɯɾ
anlatılır	anlatɯlɯɾ
anlatımdan	anlatɯmdan
anlatımlarda	anlatɯmlaɾda
anlatın	anlatɯn
anlatıp	anlatɯp
