hon,hɔn
fu,viː
haul,hai̯l
beth,beːθ
dug,diːɡ
para,paːra
ti,tiː
tomato,tɔmatɔ
synthesis,sɪnθɛsɪs
ce,keː
wellington,wɛlɪŋtən
protestant,prɔtɛsdant
allan,aɬan
ie,iːɛ
lin,liːn
brexit,brɛksɪt
megan,meːɡan
yr,ər
faint,vai̯nt
tenant,tɛnant
seminar,sɛmɪnar
nitrogen,nɪtrɔɡɛn
tu,tiː
blu,bliː
bum,bɪm
moron,moːrɔn
pyramid,pɪramɪd
coma,kɔma
croatia,krɔatja
eli,eːli
mil,miːl
nod,noːd
torch,tɔrχ
dis,diːs
atom,atɔm
pe,peː
cambodia,kambɔdja
mag,maɡ
serbia,sɛrbja
tri,triː
bananas,bananaz
ec,ɛk
ia,iːa
dos,doːs
thor,θɔr
uni,iːni
drown,drou̯n
gin,ɡɪn
ir,iːr
sw,zuː
baths,baθs
torres,tɔrɛs
eng,ɛŋ
fo,voː
mae,ma
lan,lan
lisbon,lɪzbən
lu,liː
neon,neːɔn
hogan,hɔɡan
je,dʒeː
warden,wardɛn
dim,dɪm
ro,roː
tha,θa
darn,darn
chant,χant
pam,pam
pres,preːs
mis,miːs
raced,rakɛd
bae,bai̯
tor,tɔr
armenia,armɛnja
din,diːn
dir,diːr
hen,heːn
mango,maŋɡɔ
mri,mriː
cu,kiː
cain,kai̯n
bach,baːχ
bahamas,bahamaz
bu,biː
ci,kiː
mai,mai̯
mas,maːs
rwanda,rʊanda
tad,taːd
tasmania,tazmanja
dew,dɛu̯
fam,vam
fore,voːrɛ
nos,noːs
tibet,tɪbɛt
wal,wal
cas,kaːs
cobra,kɔbra
nico,nɪkɔ
barbados,barbeːdɔs
chu,χiː
mesa,meːsa
moth,moːθ
tai,tai̯
brag,braːɡ
ser,sɛr
crib,kriːb
gwen,ɡwɛn
lama,lama
punt,pɪnt
char,χar
eddy,eːði
mara,mara
berth,bɛrθ
una,iːna
cara,kara
dre,dreː
foes,vɔi̯s
pendant,pɛndant
torrent,tɔrɛnt
fri,vriː
cad,kaːd
torso,tɔrsɔ
boi,bɔi̯
gu,ɡiː
fab,vaːb
od,ɔd
roi,rɔi̯
bras,braːs
hun,hiːn
cobalt,koːbalt
bop,bɔp
oman,ɔman
sos,soːs
albania,albanja
deli,deːli
hud,hiːd
â,a
dod,doːd
plaid,plai̯d
weld,wɛld
brig,briːɡ
cor,kɔr
fag,vaɡ
fil,viːl
fro,vroː
melon,mɛlɔn
pajamas,pad͡ʒamaz
roc,rɔk
gall,ɡaɬ
rhys,r̥iːs
cesar,kɛsar
dei,dei̯
nes,neːs
tau,tai̞
ef,eːv
hwy,hʊi̯
uno,iːnɔ
banjo,band͡ʒɔ
cont,kɔnt
doi,dɔi̯
lau,lai̯
odi,oːdi
fol,vɔl
pla,plaː
tal,tal
dal,dal
dw,dw
eid,ei̯d
mach,maːχ
rai,rai̯
bas,baːs
loc,lɔk
naw,nau̯
darth,darθ
droid,drɔi̯d
eos,eːɔs
mam,mam
mari,mari
merch,mɛrχ
cot,kɔt
gallant,ɡaɬant
ras,raːs
deng,dɛŋ
ces,keːs
tg,təɡə
bai,bai̯
bangor,baŋɡɔr
gist,ɡɪsd
nag,naɡ
pant,pant
thaw,θau̯
ers,ɛrs
mor,mɔr
sy,siː
brasil,brazɪl
ei,ei̯
ffa,faː
mol,mɔl
thi,θiː
lon,lɔn
cantor,kantɔr
het,hɛt
olaf,oːla
pont,pɔnt
thu,θiː
acer,akɛr
rw,rʊ
canes,kanɛs
daw,dau̯
tre,treː
aden,adɛn
bac,bak
bei,bei
pell,peːɬ
tra,traː
gait,ɡai̯t
ger,ɡɛr
lyn,lɪn
'sti,sdiː
gan,ɡan
ais,ai̯s
almanac,almanak
copa,kɔpa
fer,vɛr
pau,pai̯
bod,boːd
cato,katɔ
gallo,ɡaɬɔ
ata,ata
fas,vaːs
hy,hiː
fawn,vau̯n
amethyst,amɛθɪsd
bla,blaː
cog,koːɡ
bab,baːb
chas,χaːs
coll,koːɬ
pei,pei̯
clog,kloːɡ
gar,ɡar
sil,siːl
archangel,arχaŋɛl
bryn,brɪn
dy,d
gre,ɡreː
bib,biːb
caro,karɔ
cul,kiːl
perl,pɛrl
ry,riː
talon,talɔn
tes,teːs
tun,tɪn
cymru,kəmri
nai,nai̯
pyjamas,pəd͡ʒamaz
ach,aχ
aur,ai̯r
hel,hɛl
saws,sau̯s
ias,jaːs
origami,ɔrɪɡami
saith,sai̯θ
taro,taːrɔ
enid,ɛnɪd
gael,ɡai̯l
pall,paɬ
sant,sant
bol,bɔl
boron,boːrɔn
caf,kaː
cred,kreːd
ddos,ðoːs
dost,dɔst
gad,ɡaːd
ü,iː
dali,dali
fai,vai̯
gallen,ɡaɬɛn
heb,heːb
nad,nad
cath,kaːθ
coed,koːd
dowd,dou̯d
thud,θiːd
alla,aɬa
caches,kaχɛs
deg,deːɡ
nerf,nɛrv
radon,raːdɔn
thad,θaːd
ati,ati
nis,niːs
pesto,pɛsdɔ
wy,wiː
pur,piːr
argon,arɡɔn
bri,briː
dalit,daːlɪt
ato,atɔ
ber,bɛr
budd,biːð
cic,kɪk
cig,kiːɡ
medi,meːdi
aberystwyth,abɛrəsdwɪθ
gwyneth,ɡwɪnɛθ
alli,aɬi
bendigo,bɛndiːɡɔ
corgi,kɔrɡi
bunt,bɪnt
chara,χara
dales,dalɛs
mlas,mlaːs
oni,ɔni
aren,arɛn
cano,kanɔ
rho,r̥oː
trois,trɔi̯s
awd,au̯d
graff,ɡraf
hunan,hiːnan
bron,brɔn
glyn,ɡlɪn
ocr,ɔkr
throes,θrɔi̯s
bil,bɪl
dor,dɔr
ladd,laːð
parc,park
wel,wɛl
arian,arjan
credo,kreːdɔ
elo,eːlɔ
neb,neːb
parti,parti
saif,sai̯v
ait,ai̯t
hin,hiːn
arno,arnɔ
bur,biːr
barf,barv
dur,diːr
raff,raːf
toc,tɔk
aer,ai̯r
allo,aɬɔ
glo,ɡloː
hoff,hoːf
jac,dʒak
pum,pɪm
agora,aɡoːra
brest,brɛsd
fel,vɛl
arf,arv
cana,kana
haden,hadɛn
holi,hoːli
oren,oːrɛn
flog,vlɔɡ
gwynedd,ɡui̯nɛð
cen,kɛn
eto,ɛtɔ
ife,ɪvɛ
moll,mɔɬ
reis,rei̯s
ecs,ɛks
gini,ɡɪni
grist,ɡrɪst
tua,tiːa
gor,ɡɔr
halen,halɛn
lun,liːn
mair,mai̯r
tegan,teːɡan
dri,driː
heli,heːli
aed,ai̯d
afr,avar
bola,bɔla
caron,karɔn
chae,χai̯
doer,dɔi̯r
geri,ɡeːrɪ
grog,ɡroːɡ
sais,sai̯s
alban,alban
caen,kai̯n
chul,χiːl
dawns,dau̯ns
ots,ɔts
phan,fan
reit,rei̯t
rhiannon,r̥ianɔn
torrid,tɔrɪd
carew,karɛu̯
decaf,dɛkav
edn,ɛdn
thro,θroː
twp,tʊp
tyr,tɪr
ble,bleː
gog,ɡoːɡ
gris,ɡriːs
lys,liːs
gwyn,ɡwɪn
sashimi,saʃiːmi
toiled,tɔi̯lɛd
wn,ʊn
dwp,dʊp
frith,vriːθ
mab,maːb
neu,nei̯
banc,baŋk
haber,habɛr
merthyr,mɛrθɪr
nei,nei̯
pert,pɛrt
cae,kai̯
cased,kaːsɛd
cheri,χeːri
clo,kloː
bara,baːra
gaffer,ɡafɛr
hanes,hanɛs
mawr,mau̯r
bric,brɪk
brics,brɪks
cala,kala
mela,meːla
taf,taːv
crist,krɪst
dalia,dalja
mur,miːr
tali,taːli
wyn,wɪn
cait,kai̯t
isaf,iːsav
nal,nal
onn,ɔn
abl,abal
addo,aːðɔ
elin,eːlɪn
nid,nɪd
tro,troː
ceredigion,kɛrɛdɪɡjɔn
lech,leːχ
llandudno,ɬandɪdnɔ
rif,riːv
tirana,tɪraːna
'mond,mɔnd
conwy,kɔnʊi̯
iti,ɪti
yn,ən
dere,deːrɛ
eni,eːni
oriel,ɔrjɛl
aran,aːran
gato,ɡatɔ
tew,tɛu̯
aber,aːbɛr
babi,babi
imi,ɪmi
lawes,lau̯as
llanelli,ɬanɛɬi
oed,oːd
agen,aːɡɛn
basta,basda
codon,koːdɔn
dof,doːv
rabi,rabi
regi,reːɡi
sesh,sɛʃ
cer,kɛr
cest,keːsd
dall,daːɬ
fron,vrɔn
naf,naːv
planed,planɛd
tei,tei̯
tir,tiːr
blas,blaːs
dau,dai̯
gaf,ɡaːv
gerais,ɡeːrai̯s
glas,ɡlaːs
blinder,blɪndɛr
cachet,kaχɛt
dro,droː
pwd,puːd
regen,reːɡɛn
thei,θei̯
asio,asjɔ
cwt,kʊt
dda,ðaː
gacha,ɡaχa
mola,mɔla
taran,taːran
wain,wai̯n
bord,bɔrd
darian,darjan
natur,natɪr
nef,neːv
tala,tala
aet,ai̯t
ager,aːɡɛr
cari,kari
castell,kasdɛɬ
craw,krau̯
dyna,dəna
eir,ei̯r
pontypridd,pɔntəpriːð
pris,priːs
merlyn,mɛrlɪn
yf,iːv
cau,kai̯
charan,χaran
chor,χɔr
gana,ɡana
hil,hiːl
myr,mɪr
capel,kapɛl
chacha,χaχa
clas,klaːs
clwyd,klʊi̯d
cornel,kɔrnɛl
ges,ɡeːs
abad,aːbad
arial,arjal
cei,kei̯
fara,vara
losin,loːʃɪn
fa's,vaːs
loris,lɔriz
plas,plaːs
pob,poːb
prin,priːn
chana,χana
cil,kiːl
clod,kloːd
cwm,kʊm
iwan,ɪu̯an
owain,ou̯ai̯n
taw,ta
woc,wɔk
elli,ɛɬi
gara,ɡara
gna,ɡnaː
oer,oːr
aller,aɬɛr
atal,atal
bys,biːs
holl,hoːɬ
hywel,həu̯ɛl
acha,aːχa
corea,kɔreːa
elem,eːlɛm
gae,ɡai̯
iet,jɛt
iro,iːrɔ
trin,triːn
piso,pɪsɔ
dail,dai̯l
foch,voːχ
thaler,θalɛr
wario,warjɔ
ail,ai̯l
barc,bark
ceri,keːri
dewi,dɛu̯i
homan,hɔman
huan,hian
caernarfon,kairnarvɔn
dafydd,daːvɪð
galli,ɡaɬi
gwan,ɡwan
pipa,pɪpa
troi,trɔi̯
baw,bau̯
bris,briːs
ddu,ðiː
eleni,leːni
grau,ɡrai̯
oes,oːs
sef,seːv
taleb,taːlɛb
castelli,kasdɛɬi
ches,χeːs
cof,koːv
fath,vaːθ
lud,liːd
balch,balχ
elc,ɛlk
gani,ɡani
iau,jai̯
maes,mai̯s
tawa,tau̯a
blaenau,blei̯nai̯
cosi,kɔsi
haf,haːv
oce,ɔkɛ
ofer,oːvɛr
rhodri,r̥ɔdri
arad,aːrad
awn,au̯n
banjos,band͡ʒɔz
buon,biːɔn
byd,biːd
dois,dɔi̯s
hir,hiːr
maint,mai̯nt
tyner,tənɛr
bila,biːla
cwd,kuːd
garo,ɡarɔ
gell,ɡɛɬ
doit,dɔi̯t
perihelion,pɛrɪhɛljɔn
tant,tant
wael,wai̯l
alys,alɪs
dawe,dau̯ɛ
dyn,diːn
sut,sɪt
thew,θɛu̯
thre,θreː
dde,ðeː
fod,voːd
gari,ɡari
gwar,ɡwar
nhi,n̥iː
gadd,ɡaːð
ffi,fiː
porth,pɔrθ
rhi,r̥iː
sain,sai̯n
amanita,amanɪta
ioan,joːan
nant,nant
palu,paːli
dest,deːsd
galan,ɡalan
gath,ɡaːθ
hadar,hadar
phila,fiːla
yw,ɪu̯
chell,χɛɬ
froch,vroːχ
malu,maːli
pib,piːb
ysgol,əsɡɔl
ril,riːl
seren,seːrɛn
arnon,arnɔn
caren,karɛn
cyn,kɪn
dala,dala
ellyn,ɛɬɪn
gano,ɡanɔ
sach,saːχ
gais,ɡai̯s
rhian,r̥ian
senedd,seːnɛð
thal,θal
thrawn,θrau̯n
aeron,ei̯rɔn
aneurin,anei̯rɪn
bwa,buːa
plu,pliː
unai,iːnai̯
arnot,arnɔt
teg,teːɡ
nain,nai̯n
palimpsest,palɪmpsɛsd
pila,piːla
prestatyn,prɛstatɪn
adar,adar
adra,adra
chari,χari
geir,ɡei̯r
haws,hau̯s
chachi,χaχi
gest,ɡɛst
glan,ɡlan
llyn,ɬɪn
nage,naːɡɛ
nial,niːal
sero,zeːrɔ
trist,trɪsd
broch,broːχ
doeth,dɔi̯θ
dwg,duːɡ
gof,ɡoːv
harri,harɪ
acti,akti
bronwen,brɔnwɛn
cyd,kiːd
aem,ai̯m
aiff,ai̯f
baris,baːrɪs
dodi,doːdi
emrys,ɛmrɪs
ianto,jantɔ
machynlleth,maχənɬɛθ
peris,peːrɪs
tarth,tarθ
braf,braːv
catrin,katrɪn
caws,kau̯s
colli,kɔɬi
eog,eːɔɡ
hyd,hiːd
rew,rɛu̯
rhod,r̥oːd
chait,χai̯t
elen,eːlɛn
flin,vliːn
noli,nɔli
sinc,sɪŋk
aros,arɔs
carom,karɔm
chael,χai̯l
dair,dai̯r
galla,ɡaɬa
hoed,hoːd
ladin,ladɪn
cani,kani
cist,kɪsd
doen,dɔi̯n
laith,lai̯θ
paned,panɛd
parth,parθ
acw,akʊ
ael,ai̯l
alar,alar
charo,χarɔ
garen,ɡarɛn
swm,sʊm
arth,arθ
chani,χani
cras,kraːs
gwg,ɡuːɡ
pawl,pau̯l
pipo,pɪpɔ
twr,tʊr
bant,bant
gair,ɡai̯r
gwilym,ɡwɪlɪm
lein,lei̯n
neng,nɛŋ
phen,fɛn
aton,atɔn
bws,bʊs
cerys,keːrɪs
charu,χari
gwin,ɡwiːn
pipi,pɪpi
talen,talɛn
tros,trɔs
twt,tʊt
boch,boːχ
caret,karɛt
carys,kaːrɪs
deri,deːri
gwas,ɡwaːs
huna,hiːna
ieuan,jei̯an
lyf,liːv
salm,salm
thali,θali
chut,χɪt
crac,krak
dach,daχ
eith,ei̯θ
hais,hais
nhu,n̥iː
wella,wɛɬa
wnc,ʊŋk
ú,ɪ
actio,aktjɔ
allt,aɬd
beis,beiz
moes,mɔi̯s
saff,saːf
tato,tatɔ
cais,kai̯s
edwyn,ɛdwɪn
thala,θala
angharad,aŋhaːrad
blin,bliːn
chato,χatɔ
cwb,kʊb
geni,ɡeːni
llywelyn,ɬəu̯eːlɪn
tomos,toːmɔs
cadd,kaːð
dinas,diːnas
goed,ɡoːd
iwd,juːd
afu,aːvi
broc,brɔk
goch,ɡoːχ
mws,muːs
lle,ɬeː
wedd,weːð
agos,aːɡɔs
bordo,bɔrdoː
coleg,koːlɛɡ
gei,ɡei̯
gelli,ɡɛɬi
gril,ɡrɪl
iolo,jɔlɔ
moch,moːχ
nhe,n̥eː
pandy,pandi
theisen,θei̯sɛn
brith,briːθ
coch,koːχ
cref,kreːv
eira,ei̯ra
frys,vriːs
maen,mai̯n
naci,naki
pab,paːb
unset,ɪnsɛt
almon,almɔn
chorea,χɔreːa
coron,koːrɔn
delo,deːlɔ
fawr,vau̯r
pwllheli,pʊɬheːli
rhodia,r̥ɔdja
adara,adaːra
berl,bɛrl
caner,kanɛr
elit,eːlɪt
fwy,vʊi̯
prag,praːɡ
profi,proːvi
rhin,r̥iːn
rwy,rʊi̯
trom,trɔm
baled,balɛd
biti,bɪti
braw,brau̯
bwl,bʊl
collen,kɔɬɛn
garu,ɡari
harian,harjan
caer,kai̯r
llwyd,ɬʊi̯d
llo,ɬoː
myfanwy,məvanʊi̯
ystad,əsdad
fyr,vɪr
gawn,ɡau̯n
oen,oːn
redon,reːdɔn
tost,tɔsd
ÿ,iː
apostol,apɔsdɔl
babis,babiz
baen,bai̯n
ceni,keːni
ifan,iːvan
rhos,r̥oːs
aen,ai̯n
celli,kɛɬi
erw,eːru
hach,haːχ
lanc,laŋk
poti,pɔti
rech,reːχ
rhun,r̥iːn
bachan,baχan
credi,kreːdi
doli,dɔli
torro,tɔrɔ
ý,ɪ
academi,akadɛmi
cefn,keːvɛn
putain,pɪtai̯n
sodor,sɔdɔr
abergele,abɛrɡeːlɛ
awr,au̯r
biwi,bɪu̯i
delet,deːlɛt
fola,vɔla
heini,hei̯ni
jacs,dʒaks
moel,mɔi̯l
teli,teːli
torri,tɔri
achan,aχan
ciw,kɪu̯
fach,vaːχ
gwe,ɡweː
melin,meːlɪn
odl,ɔdl
talan,talan
talo,taːlɔ
arna,arna
asiad,asjad
chalon,χalɔn
galler,ɡaɬɛr
siwan,sɪu̯an
ù,ɪ
braith,brai̯θ
cael,kai̯l
dalen,dalɛn
dant,dant
gruffudd,ɡrɪfɪð
hoel,hɔi̯l
llan,ɬan
tomatos,tɔmatɔz
wlad,wlaːd
athen,aθɛn
cadw,kaːdu
codi,koːdi
degan,deːɡan
dros,drɔs
dynes,dənɛs
lorri,lɔri
soch,soːχ
sudd,siːð
ynys,ənɪs
ysu,əsi
û,iː
calon,kalɔn
dyfi,dəvi
magu,maːɡi
fegan,veːɡan
coes,koːs
frain,vrai̯n
grug,ɡriːɡ
bawd,bau̯d
ceg,keːɡ
ffion,fiɔn
haddo,haðɔ
narn,narn
pori,poːri
tair,tai̯r
unfed,ɪnvɛd
wych,wiːχ
emyr,ɛmɪr
oddi,ɔði
siop,ʃɔp
tyred,tərɛd
calan,kalan
elfen,ɛlvɛn
gallio,ɡaɬjɔ
canet,kanɛt
cly,kliː
crypton,krɪptɔn
poer,pɔi̯r
swn,sʊn
wyth,ʊi̯θ
afon,aːvɔn
felly,vɛɬi
godi,ɡoːdi
newydd,nɛu̯ɪð
pyg,piːɡ
tonypandy,tɔnəpandi
ameba,ameːba
bawn,bau̯n
camu,kami
ddot,ðɔt
hanner,hanɛr
turtur,tɪrtɪr
atat,atat
cacs,kaks
daran,daran
theatr,θeːatar
ystrad,əsdrad
aberaeron,abɛrei̯rɔn
asid,asɪd
copi,kɔpi
estyn,ɛsdɪn
falle,vaɬɛ
heol,heːɔl
lwc,lʊk
morgannwg,mɔrɡanʊɡ
myn,mɪn
peth,peːθ
bedd,beːð
caran,karan
clou,klɔi̯
danas,danas
galled,ɡaɬɛd
hafod,havɔd
mynydd,məni
arni,arni
betws,bɛtʊs
daler,dalɛr
garet,ɡarɛt
harth,harθ
masen,masɛn
nedd,neːð
tud,tiːd
asen,asɛn
clun,kliːn
dwl,dʊl
iddo,iːðɔ
mynd,mɪn
neno,neːnɔ
afan,aːvan
coel,kɔi̯l
laned,lanɛd
llu,ɬiː
ardal,ardal
canu,kaːni
chaffed,χafɛd
ewin,ɛu̯ɪn
metr,mɛtr
sioned,ʃoːnɛd
taler,talɛr
chanu,χani
garan,ɡaːran
helfen,hɛlvɛn
tery,teːri
tyle,təlɛ
agor,aːɡɔr
cariad,karjad
craf,kraːv
llw,ɬuː
morio,mɔrjɔ
ofn,oːvan
wyf,iːv
yng,əŋ
cromlech,krɔmlɛχ
maer,mai̯r
moli,moːli
wna,wnaː
bacio,bakjɔ
methi,mɛθi
plis,pliːz
tyn,tɪn
adio,adjɔ
caled,kalɛd
cawl,kau̯l
dyffryn,dəfrɪn
groes,ɡroːs
gwm,ɡʊm
irac,ɪrak
môn,moːn
pallu,paɬi
pery,peːri
pren,prɛn
twf,tuːv
mudo,miːdɔ
parch,parχ
thair,θai̯r
glew,ɡlɛu̯
gref,ɡreːv
potes,pɔtas
stori,sdoːri
tril,trɪl
cudd,kiːð
garant,ɡarant
gwn,ɡʊn
hedd,heːð
rheda,r̥eːda
wedi,di
wys,wiːs
anner,anɛr
baner,baːnɛr
croes,kroːs
garai,ɡarai̯
gyda,da
iesu,jɛsi
swnt,sʊnt
tawe,tau̯ɛ
unan,iːnan
wair,wai̯r
wele,weːlɛ
acen,akɛn
chais,χai̯s
iaith,jai̯θ
llew,ɬɛu̯
roeg,rɔi̯ɡ
canai,kanai̯
galon,ɡalɔn
lawer,lau̯ɛr
saib,sai̯b
cach,kaːχ
clydach,klədax
coden,koːdɛn
deles,deːlɛs
bedr,bɛdr
eleri,ɛleːri
ffos,foːs
linos,liːnɔs
lled,ɬeːd
medd,meːð
siân,ʃaːn
canem,kanɛm
pwl,pʊl
yma,əma
ysbyty,sbəti
chot,χɔt
clau,klai̯
fatha,vaθa
gallan,ɡaɬan
hoen,hɔi̯n
piwi,pɪu̯i
teifi,tei̯vi
amod,amɔd
barus,barɪs
bwlch,bʊlχ
efo,eːvɔ
gwydion,ɡwɪdjɔn
metel,mɛtɛl
mewn,mɛu̯n
padarn,padəɹn
prys,priːs
baban,baban
baith,bai̯θ
daid,dai̯d
flas,vlaːs
ganes,ɡanɛs
garw,ɡaːru
grac,ɡrak
poena,pɔi̯na
brys,briːs
cnoc,knɔk
cymdeithas,kəmdei̯θas
inni,ɪni
lowri,lou̯ri
rith,riːθ
serch,sɛrχ
teth,teːθ
torsen,tɔrsɛn
chei,χei̯
dorsen,dɔrsɛn
fys,viːs
mynach,mənaχ
prydain,prədai̯n
rhan,r̥an
ysi,əsi
awra,au̯ra
bryna,brəna
byr,bɪr
celyn,keːlɪn
chares,χarɛs
drost,drɔsd
gaint,ɡai̯nt
lewys,lɛu̯ɪs
metho,mɛθɔ
nghi,ŋ̊iː
peint,pei̯nt
phac,fak
chaffer,χafɛr
chawl,χau̯l
elain,eːlai̯n
gach,ɡaːχ
osian,ɔʃan
segur,seːɡɪr
asur,asɪr
cymraeg,kəmrai̯ɡ
galar,ɡalar
haint,hai̯nt
trefor,treːvɔr
trên,treːn
yna,əna
farn,varn
folt,vɔlt
pharis,faːrɪs
rhy,r̥iː
uned,iːnɛd
alaw,alau̯
dolen,doːlɛn
genau,ɡeːnai̯
peis,peiz
phara,fara
angor,aŋɔr
bipa,bɪpa
dalu,dali
haen,hai̯n
lembo,lɛmbɔ
polisi,pɔlɪsi
chusan,χɪsan
dalet,dalɛt
dalo,dalɔ
gaffed,ɡafɛd
maith,mai̯θ
bocs,bɔks
broga,broːɡa
byth,bɪθ
cymry,kəmri
gogs,ɡɔɡz
gwlad,ɡlaːd
hafren,havrɛn
hogen,hɔɡɛn
nudd,niːð
torra,tɔra
carreg,karɛɡ
doet,dɔi̯t
ffy,fiː
hael,hai̯l
llong,ɬɔŋ
phant,fant
pobol,poːbɔl
tarian,tarjan
caru,kaːri
piau,piːai̯
unes,iːnɛs
urdd,ɪrð
brenin,breːnɪn
foli,vɔli
gwy,ɡʊi̯
thri,θriː
tonyrefail,tɔnəreːvai̯l
torren,tɔrɛn
unir,iːnɪr
dalan,dalan
dyr,dɪr
eirin,ei̯rɪn
tyb,tiːb
mwg,muːɡ
siani,ʃani
unem,iːnɛm
araf,aːrav
arianrhod,arjanr̥ɔd
awel,au̯ɛl
cloc,klɔk
curo,kiːrɔ
dydd,diːð
elw,eːlu
foth,voːθ
ganu,ɡani
hyn,hɪn
llwyn,ɬʊi̯n
mwnt,mʊnt
sioc,ʃɔk
ych,iːχ
hiraeth,hiːrai̯θ
olwyn,oːlʊi̯n
phum,fɪm
pipet,pɪpɛt
awen,au̯ɛn
awst,au̯sd
bargen,barɡɛn
chalan,χalan
copii,kɔpiːi
daith,dai̯θ
pys,piːs
saer,sai̯r
sidan,siːdan
wyt,iːt
allant,aɬant
dân,daːn
heno,heːnɔ
iddi,iːði
iâ,jaː
piw,piːu̯
unen,iːnɛn
baset,basɛt
caint,kai̯nt
faen,vai̯n
glin,ɡliːn
lorris,lɔriz
niod,niːɔd
dewis,dɛu̯is
falu,vaːli
gleision,ɡlei̯sjɔn
llys,ɬiːs
naid,nai̯d
pwyll,pʊi̯ɬ
caerau,kei̯rai̯
chist,χɪsd
hawl,hau̯l
iawn,jau̯n
rewi,rɛu̯i
tawn,tau̯n
byw,bɪu̯
canol,kaːnɔl
carco,karkɔ
enw,eːnu
marus,marɪs
unid,iːnɪd
unman,ɪnman
ynn,ɪn
arwel,arwɛl
delen,deːlɛn
elyn,eːlɪn
mwy,mʊi̯
nabl,nabl
