Word,Pronunciation
ტაბლეტი,tʼabletʼi
მელოდიურად,meɫodiuɾad
გაძლევთ,ɡad͡zleftʰ
მხატვარი,mχatʼʷaɾi
აზერბაიჯანი,azeɾbaid͡ʒani
მალამო,maɫamo
იასამნისფერი,iasamnispʰeɾi
იანკი,iankʼi
გამომძალველურად,ɡamomd͡zalʷeɫuɾad
აძნელებს,ad͡znelebs
ფენიქსი,pʰenikʰsi
თეზისი,tʰezisi
პანიკიორი,pʼanikʼioɾi
კაზეინი,kʼazeini
ჩრდილოური,t͡ʃʰɾdiɫouɾi
კომპეტენცია,kʼompʼetʼent͡sʰia
ქვეჯგუფი,kʰʷed͡ʒɡupʰi
მემკვიდრე,memkʼʷidɾe
მხარით,mχaɾitʰ
შეცდომით,ʃet͡sʰdomitʰ
დაეუფლება,daeupʰleba
ეპიგრამა,epʼiɡɾama
ზესახელმწიფო,zesaχelmt͡sʼipʰo
გამოშტერებული,ɡamoʃtʼeɾebuli
ფორმაცვალებადობა,pʰoɾmat͡sʰʷalebadoba
გორილა,ɡoɾiɫa
სპირტქურა,spʼiɾtʼkʰuɾa
ტექნიკა,tʼekʰnikʼa
ეკონომიკად,ekʼonomikʼad
კრეჭს,kʼɾet͡ʃʼs
მუშტარი,muʃtʼaɾi
ვერტიკალური,veɾtʼikʼaɫuɾi
კანადელი,kʼanadeli
ღორმუცელა,ʁoɾmut͡sʰeɫa
კითხვა,kʼitʰχʷa
ნავთსაყუდელი,naftʰsaχʼudeli
დამპყრობელი,dampʼχʼɾobeli
ლუდსახარში,ɫudsaχaɾʃi
უბანი,ubani
თოთხმეტკუთხედი,tʰotʰχmetʼkʼutʰχedi
სპორადულად,spʼoɾaduɫad
დაძაბული,dad͡zabuli
ვაგონი,vaɡoni
ზეთი,zetʰi
დინარი,dinaɾi
ეთნიკურად,etʰnikʼuɾad
მოსკოვით,moskʼovitʰ
კურსანტი,kʼuɾsantʼi
ხარხარი,χaɾχaɾi
ჩოლოყაშვილი,t͡ʃʰoɫoχʼaʃʷili
სკვინჩა,skʼʷint͡ʃʰa
უგემოვნოდ,uɡemovnod
ბრძოლა,bɾd͡zoɫa
ჭარტარი,t͡ʃʼaɾtʼaɾi
ელვარედ,elʷaɾed
არაჰუმანურად,aɾahumanuɾad
სკანდალი,skʼandali
ვიმპელი,vimpʼeli
ოცდათექვსმეტი,ot͡sʰdatʰekʰʷsmetʼi
ფატალისტური,pʰatʼalistʼuɾi
ანბანური,anbanuɾi
მხარეს,mχaɾes
ჰერალდიკური,heɾaldikʼuɾi
მიუხედავად,miuχedavad
ათესვა,atʰesʷa
აირადი,aiɾadi
წამოსროლა,t͡sʼamosɾoɫa
მეტოქე,metʼokʰe
წესიერად,t͡sʼesieɾad
საცოდავი,sat͡sʰodavi
მშიერი,mʃieɾi
ავრორა,avɾoɾa
შელამაზებული,ʃeɫamazebuli
სპეციალურად,spʼet͡sʰiaɫuɾad
მოსვლა,mosʷɫa
ნუგზარ,nuɡzaɾ
მდედრობითი,mdedɾobitʰi
ლილი,lili
ვუბნობ,vubnob
ურქო,uɾkʰo
უკანონობა,ukʼanonoba
ქაოსი,kʰaosi
უძვლო,ud͡zʷɫo
წვნიანი,t͡sʼʷniani
ცალი,t͡sʰali
ლიდია,lidia
სტერეოსკოპი,stʼeɾeoskʼopʼi
ანალიზური,analizuɾi
პორტუგალიამ,pʼoɾtʼuɡaliam
გვაქვს,ɡʷakʰʷs
კონფერანსიე,kʼonpʰeɾansie
პაემანის,pʼaemanis
ნეშომპალა,neʃompʼaɫa
ანანასი,ananasi
მეტრო,metʼɾo
მინიატურისტი,miniatʼuɾistʼi
თეატრი,tʰeatʼɾi
სილა,siɫa
სრულყოფილი,sɾulχʼopʰili
დეპუტაცია,depʼutʼat͡sʰia
სეირი,seiɾi
შემდგომი,ʃemdɡomi
პაციფიზმი,pʼat͡sʰipʰizmi
სხვისი,sχʷisi
ნელება,neleba
უინტერესო,uintʼeɾeso
სირაქლემა,siɾakʰlema
პარკი,pʼaɾkʼi
ფლორიდა,pʰɫoɾida
გადატვირთვა,ɡadatʼʷiɾtʰʷa
ათლეტის,atʰletʼis
კრასნოიარსკი,kʼɾasnoiaɾskʼi
ზღვისიქითური,zʁʷisikʰitʰuɾi
ლეწავს,let͡sʼafs
პროგრესულად,pʼɾoɡɾesuɫad
ლეიტენანტი,leitʼenantʼi
მოდული,moduli
ცენზორი,t͡sʰenzoɾi
თქვენი,tʰkʰʷeni
ხალვათი,χalʷatʰi
დაკნინებული,dakʼninebuli
ბრწყინავს,bɾt͡sʼχʼinafs
ნარდი,naɾdi
ვითომ,vitʰom
ბარჟა,baɾʒa
ოპონენტი,opʼonentʼi
ხელაშვილი,χeɫaʃʷili
მეფე,mepʰe
წესრიგი,t͡sʼesɾiɡi
უგემური,uɡemuɾi
გაშორდება,ɡaʃoɾdeba
კრემაცია,kʼɾemat͡sʰia
ხველება,χʷeleba
პალეონტოლოგი,pʼaleontʼoɫoɡi
მიუდგომლად,miudɡomɫad
აღმოცენებული,aʁmot͡sʰenebuli
პატივისცემა,pʼatʼivist͡sʰema
მიაყოლეთ,miaχʼoletʰ
კაკაურიძე,kʼakʼauɾid͡ze
ხელსაყრელად,χelsaχʼɾeɫad
მარტი,maɾtʼi
დედამიწით,dedamit͡sʼitʰ
ინფორმატიული,inpʰoɾmatʼiuli
ჩვეულება,t͡ʃʰʷeuleba
უბრალოება,ubɾaɫoeba
სწრება,st͡sʼɾeba
დედიკო,dedikʼo
ამოცნობა,amot͡sʰnoba
მეთოდურად,metʰoduɾad
ათკუთხა,atʰkʼutʰχa
ხალხი,χalχi
შხაპი,ʃχapʼi
ალექსანდრია,alekʰsandɾia
ჭორაობა,t͡ʃʼoɾaoba
ფლანდრიული,pʰɫandɾiuli
სიბილა,sibiɫa
ყიდის,χʼidis
სახით,saχitʰ
გერმანიუმი,ɡeɾmaniumi
დაცვას,dat͡sʰʷas
სპეციფიკაცია,spʼet͡sʰipʰikʼat͡sʰia
ჰანტელი,hantʼeli
ნემსი,nemsi
ფაგოტი,pʰaɡotʼi
ალგებრა,alɡebɾa
მომხმარებლებს,momχmaɾeblebs
მაგნიუმი,maɡniumi
საქართველო,sakʰaɾtʰʷeɫo
წათხი,t͡sʼatʰχi
გქვია,ɡkʰʷia
ხუცური,χut͡sʰuɾi
ხორკლიანი,χoɾkʼliani
ნართანიანი,naɾtʰaniani
კ,kʼ
ყაიმი,χʼaimi
შეცბუნებული,ʃet͡sʰbunebuli
კარიკატურა,kʼaɾikʼatʼuɾa
ბრტყლად,bɾtʼχʼɫad
უვიცი,uvit͡sʰi
ადეიშვილი,adeiʃʷili
კოფეინი,kʼopʰeini
წყავი,t͡sʼχʼavi
საყურე,saχʼuɾe
ოქროთი,okʰɾotʰi
თავდაპირველად,tʰavdapʼiɾʷeɫad
ჩხიკვი,t͡ʃʰχikʼʷi
ბობოლა,boboɫa
მტკიცე,mtʼkʼit͡sʰe
ჩხამა,t͡ʃʰχama
ორმო,oɾmo
კოშკი,kʼoʃkʼi
პოეტი,pʼoetʼi
პ,pʼ
შობს,ʃobs
ჯეიმსი,d͡ʒeimsi
ლიტერატურამ,litʼeɾatʼuɾam
პარაბოლა,pʼaɾaboɫa
მოწითალო,mot͡sʼitʰaɫo
ნესტო,nestʼo
ვანო,vano
ღვთისმოსაობა,ʁʷtʰismosaoba
უტიფრად,utʼipʰɾad
მანგანუმი,manɡanumi
ეკლესიამ,ekʼlesiam
ცხენოსნობა,t͡sʰχenosnoba
აორტა,aoɾtʼa
ამახინჯებს,amaχind͡ʒebs
გამოსახულება,ɡamosaχuleba
თხრილი,tʰχɾili
ევროპული,evɾopʼuli
დაბოლოება,daboɫoeba
ახლომდებარე,aχɫomdebaɾe
ვიქსიკონი,vikʰsikʼoni
აჯილდოებს,ad͡ʒildoebs
უდარდელობა,udaɾdeɫoba
უზენაესი,uzenaesi
ტანადობა,tʼanadoba
პუდელი,pʼudeli
მშვიდობა,mʃʷidoba
რუბრიკა,ɾubɾikʼa
გუდა,ɡuda
კოჟრი,kʼoʒɾi
ქარვასლა,kʰaɾʷasɫa
ტირე,tʼiɾe
ლაბაძე,ɫabad͡ze
პროევროპელი,pʼɾoevɾopʼeli
დაუდევრობა,daudevɾoba
შემაწუხებლად,ʃemat͡sʼuχebɫad
ჩიტი,t͡ʃʰitʼi
ნათლად,natʰɫad
ენანება,enaneba
უსიყვარულო,usiχʼʷaɾuɫo
აპოლოგეტი,apʼoɫoɡetʼi
ნახევარი,naχevaɾi
პარამეტრი,pʼaɾametʼɾi
საიმედოდ,saimedod
არსენალი,aɾsenali
ბანდა,banda
ყარყანტო,χʼaɾχʼantʼo
ფუტლარი,pʰutʼɫaɾi
ჰილარი,hiɫaɾi
ჭვინტი,t͡ʃʼʷintʼi
ანდიაშვილი,andiaʃʷili
უსახურავო,usaχuɾavo
ციკლოტრონი,t͡sʰikʼɫotʼɾoni
ჟაბო,ʒabo
კილი,kʼili
ლეკიშვილი,lekʼiʃʷili
ბრაზი,bɾazi
მინა,mina
ბრეზენტი,bɾezentʼi
მინისტრულად,ministʼɾuɫad
მთელი,mtʰeli
ღაფავს,ʁapʰafs
სახეს,saχes
ისეთი,isetʰi
ქადა,kʰada
ძალადობა,d͡zaɫadoba
არეგულირებს,aɾeɡuliɾebs
ლახვარი,ɫaχʷaɾi
მახათი,maχatʰi
შეუფასებელი,ʃeupʰasebeli
შეუდრეკელი,ʃeudɾekʼeli
დახურული,daχuɾuli
რეზიუმე,ɾeziume
დაუსრულებელი,dausɾulebeli
მიექანებოდნენ,miekʰanebodnen
ბოზი,bozi
ბაძგი,bad͡zɡi
ლიხტენშტაინი,liχtʼenʃtʼaini
დელეგაცია,deleɡat͡sʰia
ანტიიმპერიალიზმი,antʼiimpʼeɾializmi
ზღარბი,zʁaɾbi
დიპლომატია,dipʼɫomatʼia
დანარჩენი,danaɾt͡ʃʰeni
შეურიგებელი,ʃeuɾiɡebeli
სტატუსი,stʼatʼusi
დამალული,damaɫuli
ბუზი,buzi
მათემატიკოსი,matʰematʼikʼosi
ალექსანდრე,alekʰsandɾe
უმაგალითო,umaɡalitʰo
გასვლა,ɡasʷɫa
მეწისქვილე,met͡sʼiskʰʷile
ახვარი,aχʷaɾi
კონდუქტორი,kʼondukʰtʼoɾi
ფილანტროპიულად,pʰiɫantʼɾopʼiuɫad
კასეტი,kʼasetʼi
ანტრესოლი,antʼɾesoli
ორმოცდაცხრამეტი,oɾmot͡sʰdat͡sʰχɾametʼi
გაიხარე,ɡaiχaɾe
სასქესო,saskʰeso
ნაჯვარი,nad͡ʒʷaɾi
ზოგი,zoɡi
ბარათი,baɾatʰi
პალეოლითური,pʼaleolitʰuɾi
მებუკე,mebukʼe
აფხაზეთი,apʰχazetʰi
მუყაითი,muχʼaitʰi
ალტიმეტრი,altʼimetʼɾi
ბართლომე,baɾtʰɫome
დაუსრულებლად,dausɾulebɫad
აღმოსავლეთისაკენ,aʁmosavletʰisakʼen
ავტორი,aftʼoɾi
სამრევლო,samɾevɫo
წაშლა,t͡sʼaʃɫa
ხაში,χaʃi
ქურქი,kʰuɾkʰi
შედეგად,ʃedeɡad
ჰოლმიუმი,holmiumi
კლიმატი,kʼlimatʼi
მრგვალი,mɾɡʷali
ჯანსაღი,d͡ʒansaʁi
კრემისფერი,kʼɾemispʰeɾi
კოლუმბი,kʼoɫumbi
ხაბარი,χabaɾi
ბარბაროსული,baɾbaɾosuli
კითხვარი,kʼitʰχʷaɾi
ლოგიკურად,ɫoɡikʼuɾad
კლინიკურად,kʼlinikʼuɾad
პაემანად,pʼaemanad
დემონი,demoni
ვულგარიზმი,vulɡaɾizmi
აგებს,aɡebs
მშვიდობისმოყვარული,mʃʷidobismoχʼʷaɾuli
პოლაროიდი,pʼoɫaɾoidi
გამომდინარე,ɡamomdinaɾe
კალანდია,kʼaɫandia
რხევით,ɾχevitʰ
მატერია,matʼeɾia
ტირაჟი,tʼiɾaʒi
გამბედავად,ɡambedavad
ყალიბი,χʼalibi
არამუსიკალურად,aɾamusikʼaɫuɾad
იაპონიად,iapʼoniad
პუნქტუალობა,pʼunkʰtʼuaɫoba
ჭლაკვი,t͡ʃʼɫakʼʷi
სამუელი,samueli
მშვილდი,mʃʷildi
ორატორით,oɾatʼoɾitʰ
ბუნდოვანება,bundovaneba
კოოპერატივი,kʼoopʼeɾatʼivi
ფედერაცია,pʰedeɾat͡sʰia
გული,ɡuli
თრითინა,tʰɾitʰina
სხვათაშორის,sχʷatʰaʃoɾis
ამთავრებს,amtʰavɾebs
კავშირის,kʼafʃiɾis
უტილიტარისტი,utʼilitʼaɾistʼi
მოგების,moɡebis
ზელანდიური,zeɫandiuɾi
გვირაბი,ɡʷiɾabi
ჩვილი,t͡ʃʰʷili
ევრაზია,evɾazia
წურწუმია,t͡sʼuɾt͡sʼumia
ანგლოსაქსური,anɡɫosakʰsuɾi
გაიფიქრეთ,ɡaipʰikʰɾetʰ
წინააღმდეგ,t͡sʼinaaʁmdeɡ
დაღეჭილი,daʁet͡ʃʼili
აკადემია,akʼademia
აყირო,aχʼiɾo
სამღვდელოება,samʁʷdeɫoeba
დაიკარგება,daikʼaɾɡeba
კალბასი,kʼalbasi
მოიგეთ,moiɡetʰ
ფოთი,pʰotʰi
მუყაითად,muχʼaitʰad
შერიგდება,ʃeɾiɡdeba
მცენარე,mt͡sʰenaɾe
ალავი,aɫavi
ტარაკანი,tʼaɾakʼani
თხელი,tʰχeli
დაფიქრებულად,dapʰikʰɾebuɫad
თერთმეტკუთხა,tʰeɾtʰmetʼkʼutʰχa
სეისმოგრაფი,seismoɡɾapʰi
გამოდის,ɡamodis
ტენტი,tʼentʼi
ჯანაშია,d͡ʒanaʃia
ვაზელინი,vazelini
პროვოკატორი,pʼɾovokʼatʼoɾi
პრაგმატიზმი,pʼɾaɡmatʼizmi
ორცხობილა,oɾt͡sʰχobiɫa
მბრძანებლურად,mbɾd͡zanebɫuɾad
გუტაპერჩი,ɡutʼapʼeɾt͡ʃʰi
დეტექტივი,detʼekʰtʼivi
ამატებს,amatʼebs
თეორიულად,tʰeoɾiuɫad
ულაყი,uɫaχʼi
კრემატორიუმი,kʼɾematʼoɾiumi
უთხრა,utʰχɾa
რუსთაველი,ɾustʰaveli
აშკარად,aʃkʼaɾad
ნაკლი,nakʼli
მოხრილობა,moχɾiɫoba
საძაგლად,sad͡zaɡɫad
წყნარი,t͡sʼχʼnaɾi
დააბრუნებს,daabɾunebs
ფარცხავს,pʰaɾt͡sʰχafs
ოთხნაწილიანი,otʰχnat͡sʼiliani
გააძნელებს,ɡaad͡znelebs
ადენოიდური,adenoiduɾi
მდინარე,mdinaɾe
მტრული,mtʼɾuli
მადრიგალი,madɾiɡali
მეთავისე,metʰavise
ორფა,oɾpʰa
შარშანწინ,ʃaɾʃant͡sʼin
მშვიდობით,mʃʷidobitʰ
ლამპარი,ɫampʼaɾi
არტერიული,aɾtʼeɾiuli
წარმატება,t͡sʼaɾmatʼeba
იშიასი,iʃiasi
სადგური,sadɡuɾi
რელიგია,ɾeliɡia
მისცეს,mist͡sʰes
სპარსი,spʼaɾsi
კასტეტი,kʼastʼetʼi
კოკორი,kʼokʼoɾi
გენაცვალე,ɡenat͡sʰʷale
დილით,dilitʰ
კლავიატურა,kʼɫaviatʼuɾa
წააგებს,t͡sʼaaɡebs
ტონი,tʼoni
გამოაქვეყნებს,ɡamoakʰʷeχʼnebs
განყენებულად,ɡanχʼenebuɫad
რქოვანა,ɾkʰovana
თერმოსი,tʰeɾmosi
არაპროდუქტიულად,aɾapʼɾodukʰtʼiuɫad
პროექტი,pʼɾoekʰtʼi
ანიმაციური,animat͡sʰiuɾi
უქონელი,ukʰoneli
რულეტი,ɾuletʼi
ახირებულობა,aχiɾebuɫoba
ხუჭუჭი,χut͡ʃʼut͡ʃʼi
წიგნიერება,t͡sʼiɡnieɾeba
ჩალისფერი,t͡ʃʰalispʰeɾi
კატეგორიული,kʼatʼeɡoɾiuli
ბიოგრაფი,bioɡɾapʰi
ტვინებით,tʼʷinebitʰ
ურცი,uɾt͡sʰi
საკამათოდ,sakʼamatʰod
ბირჟა,biɾʒa
უეჭველი,uet͡ʃʼʷeli
თარგმანები,tʰaɾɡmanebi
სტენლი,stʼenli
მუნიციპალიტეტის,munit͡sʰipʼalitʼetʼis
ლოტოსი,ɫotʼosi
თელა,tʰeɫa
თლის,tʰlis
დრენაჟი,dɾenaʒi
ჭვირნარი,t͡ʃʼʷiɾnaɾi
სათანადო,satʰanado
კომედია,kʼomedia
გულგრილი,ɡulɡɾili
მეტრონომი,metʼɾonomi
იურიდიული,iuɾidiuli
ვანი,vani
ათლეტიკა,atʰletʼikʼa
გენეალოგიური,ɡeneaɫoɡiuɾi
გინდ,ɡind
კურტკა,kʼuɾtʼkʼa
ტურბულენტობა,tʼuɾbulentʼoba
მიტინგი,mitʼinɡi
შერჩევითი,ʃeɾt͡ʃʰevitʰi
სედანი,sedani
მსოფლიოდ,msopʰliod
ბოძი,bod͡zi
დატბორილი,datʼboɾili
ავანტიურული,avantʼiuɾuli
თემა,tʰema
ქედმაღლობა,kʰedmaʁɫoba
აურაცხელი,auɾat͡sʰχeli
ცეცხლოვანი,t͡sʰet͡sʰχɫovani
ხოლო,χoɫo
ატროპატენა,atʼɾopʼatʼena
ცხრამეტკუთხედი,t͡sʰχɾametʼkʼutʰχedi
ოდისეა,odisea
გამოშვერილი,ɡamoʃʷeɾili
იდიოტი,idiotʼi
გადაულახავი,ɡadauɫaχavi
მაზეგ,mazeɡ
თხევადი,tʰχevadi
არასპორტულად,aɾaspʼoɾtʼuɫad
ექვსკუთხედი,ekʰʷskʼutʰχedi
ბაზილიკა,bazilikʼa
პროდუქტიული,pʼɾodukʰtʼiuli
ტარებადი,tʼaɾebadi
ერაყი,eɾaχʼi
ალამი,aɫami
სინდიყი,sindiχʼi
ლეგენდარული,leɡendaɾuli
პერსონალური,pʼeɾsonaɫuɾi
პატრუქი,pʼatʼɾukʰi
ალქატი,alkʰatʼi
სენიორიტა,senioɾitʼa
ბალკონი,balkʼoni
აბლაბუდა,abɫabuda
თოხი,tʰoχi
უქმრო,ukʰmɾo
აჩქარებს,at͡ʃʰkʰaɾebs
ფარდობითობა,pʰaɾdobitʰoba
სეროზული,seɾozuli
საჯარო,sad͡ʒaɾo
ნახვრეტი,naχʷɾetʼi
საუკუნის,saukʼunis
პასუხისმგებელი,pʼasuχismɡebeli
მუშკი,muʃkʼi
ელექტროქიმია,elekʰtʼɾokʰimia
ინტერვენცია,intʼeɾʷent͡sʰia
ფაიზაღი,pʰaizaʁi
მეგალომანია,meɡaɫomania
უგემურად,uɡemuɾad
ყოველნაირად,χʼovelnaiɾad
მესამე,mesame
ტოგო,tʼoɡo
განსწავლული,ɡanst͡sʼavɫuli
დავრიში,davɾiʃi
უნაკლო,unakʼɫo
გრაფიკი,ɡɾapʰikʼi
არაბისტი,aɾabistʼi
რეალისტი,ɾealistʼi
ნაბოზარა,nabozaɾa
უნამუსობა,unamusoba
გადამწყვეტი,ɡadamt͡sʼχʼʷetʼi
გაუნძრევლად,ɡaund͡zɾevɫad
ახალზელანდიელი,aχalzeɫandieli
ციკლონური,t͡sʰikʼɫonuɾi
მოლურჯე,moɫuɾd͡ʒe
იურისდიქცია,iuɾisdikʰt͡sʰia
უსაბუთო,usabutʰo
შეზლონგი,ʃezɫonɡi
ვერბენა,veɾbena
ქვაბი,kʰʷabi
ანატომი,anatʼomi
ხენდრო,χendɾo
ტიპს,tʼipʼs
წიფელი,t͡sʼipʰeli
