Word,Pronunciation
بۇنىڭدىن,buniŋdin
ئېرىشەلەيسىز,eriʃɛlɛjsiz
ئارىلىنى,arilini
كەلگەندەك,kɛlɡɛndɛk
يۇڭ,juŋ
كۆرەلمىدىمغۇ,kørɛlmidimʁu
چەكچىيىپتۇ,t͡ʃɛkt͡ʃijiptu
كۆمۈلۈپلا,kømylypla
مەيدان,mɛjdan
ياپون,japon
تەسىرىدە,tɛsiridɛ
تېپىلىدىكەن,tepilidikɛn
كەشتىلەنگەنىكەن,kɛʃtilɛnɡɛnikɛn
گۈزەللىكلىرىنى,ɡyzɛlliklirini
ھېچنېمىگە,het͡ʃnemiɡɛ
ئۇنتۇلغۇسىز,untulʁusiz
بېقىش,beqiʃ
تاشلىۋەتكۈمىز,taʃliwɛtkymiz
ئەمىسە,ɛmisɛ
ياتامدۇق,jatamduq
قىزىغا,qiziʁa
جۇڭگو,d͡ʒuŋɡo
كارتىلدىتىپ,kartilditip
كۈچنىڭ,kyt͡ʃniŋ
يېتىمكەنا,jetimkɛna
مامكاپلارغا,mamkaplarʁa
سانائەت,sanaɛt
ئوقۇڭ,oquŋ
قالسا,qalsa
قىلمايتى,qilmajti
ئاخىرلاشتۇرسا,aχirlaʃtursa
ئىلتىماس,iltimas
كۈنتۇغدىنڭ,kyntuʁdinŋ
تاشنىڭ,taʃniŋ
تەركىبىدە,tɛrkibidɛ
ئوبرازىنى,obrazini
ئېچىۋەتمەكچى,et͡ʃiwɛtmɛkt͡ʃi
ئىدارىدىكى,idaridiki
بازارلار,bazarlar
چۈشۈپ,t͡ʃyʃyp
بولاتتىڭ,bolattiŋ
كۆڭلەكنىڭ,køŋlɛkniŋ
ئەگىشىپ,ɛɡiʃip
مايىقى,majiqi
كىيىم,kijim
تورى,tori
بويلىرىدىكى,bojliridiki
ئىشتىن,iʃtin
چېلىپ,t͡ʃelip
ئوتتۇرىغا,otturiʁa
كوچىدا,kot͡ʃida
مانچېستىېر,mant͡ʃestier
نىيتىگە,nijtiɡɛ
ئوخشاپراق,oχʃapraq
بالىلىرىم,balilirim
قويغاندى,qojʁandi
زىچ,zit͡ʃ
مەشرەپنىڭ,mɛʃrɛpniŋ
سالماقچى,salmaqt͡ʃi
بۆرىكەنغۇ,børikɛnʁu
بالىلاردىن,balilardin
بېرىپ,berip
يولدىن,joldin
بالىلارغا,balilarʁa
چېچەكلەر,t͡ʃet͡ʃɛklɛr
ئادەملەرگە,adɛmlɛrɡɛ
سايرىشاتتى,sajriʃatti
كارىزنىڭ,karizniŋ
ھەممىسى,hɛmmisi
ئەسلى,ɛsli
باشلىنىپتۇ,baʃliniptu
سۇنۇپ,sunup
تالونلىرىنى,talonlirini
قۇرۇلۇشىدىن,quruluʃidin
بىلمەي,bilmɛj
ئالماشتۇرۇشقا,almaʃturuʃqa
بولۇپلا,bolupla
كۈتىدۇ,kytidu
كۆرۈشنى,køryʃni
ئارىلاشتۇرۇپلا,arilaʃturupla
بولكا,bolka
كەلكۈن,kɛlkyn
ھېچكىمگە,het͡ʃkimɡɛ
ئاسانمۇ,asanmu
يۇلۇپ,julup
مارجانبۇلىقى,mard͡ʒanbuliqi
قەلبىڭدىكىلا,qɛlbiŋdikila
مۇزلار,muzlar
كوچىغا,kot͡ʃiʁa
يېقىلغۇلارنىڭ,jeqilʁularniŋ
قارىماقتا,qarimaqta
باراڭغا,baraŋʁa
تەبىئەت,tɛbiɛt
يارىغان,jariʁan
قىلسام,qilsam
ئېگىزلىكى,eɡizliki
قايناق,qajnaq
سەتلەشتۈرۈۋەتتىم,sɛtlɛʃtyrywɛttim
دىپلومات,diplomat
ئۆيلىرىنىڭ,øjliriniŋ
تاشلايدۇ,taʃlajdu
كۈنلەر,kynlɛr
قۇرۇلۇشى,quruluʃi
چىكىپ,t͡ʃikip
مىنۇت,minut
كېتىمەن,ketimɛn
لەززەت,lɛzzɛt
يەتكۈچە,jɛtkyt͡ʃɛ
ئېلىپ,elip
باشقا,baʃqa
قىمىلدىشىپ,qimildiʃip
كۆرىدۇ,køridu
ئۈمىد,ymid
ھازىرقىدەك,hazirqidɛk
تەجىرىبە,tɛd͡ʒiribɛ
يولۇقتى,joluqti
چاپاننى,t͡ʃapanni
يەيدۇ,jɛjdu
شۇڭا,ʃuŋa
بولغاچقا،,bolʁat͡ʃqa،
ئاڭلاۋاتاتتى,aŋlawatatti
كېتىپ,ketip
دەرەخلەر,dɛrɛχlɛr
ياشايدىكەن,jaʃajdikɛn
چۈشكىنىنى,t͡ʃyʃkinini
قوڭۇر,qoŋur
ھازىرمۇ,hazirmu
ئىشەنسىڭىز,iʃɛnsiŋiz
ئېلىۋەتتىم,eliwɛttim
ئاتنى,atni
پىسەنت,pisɛnt
ئاختۇرغان,aχturʁan
يېرىم,jerim
يىقىلىپ,jiqilip
زەپەر,zɛpɛr
مۇخلار,muχlar
ئەخمىقانە,ɛχmiqanɛ
نۇر,nur
بېرىلدى,berildi
سۆزلىگىن,søzliɡin
ئىدىكىن,idikin
رەڭ,rɛŋ
ئېيىتماقچى,ejitmaqt͡ʃi
بەلگىلەپتۇ,bɛlɡilɛptu
يېنىكلەپ,jeniklɛp
قاراڭغۇ,qaraŋʁu
تولىيە,tolijɛ
ئويۇننى,ojunni
دېڭىزىغا,deŋiziʁa
كۆرگىنى,kørɡini
تۇغقاننىڭ,tuʁqanniŋ
ئالدىراۋاتقانلىقى,aldirawatqanliqi
كىلاۋچىك,kilawt͡ʃik
كۆرۆنىدۇ,kørønidu
يوشۇماقچى,joʃumaqt͡ʃi
سانىنى,sanini
يۈەندىن,jyɛndin
يەكسان,jɛksan
دىمىدى,dimidi
ئېتىلىپ,etilip
پىشۇراتتى,piʃuratti
تەرەپ,tɛrɛp
ئاڭلىنىپ,aŋlinip
سېريوشا,serjoʃa
تەرلەپ,tɛrlɛp
ئېقىتقىنىچە,eqitqinit͡ʃɛ
يۈرەكنى,jyrɛkni
قالغاندا,qalʁanda
پەخىرلەنگەن,pɛχirlɛnɡɛn
شۇنداقمۇ,ʃundaqmu
چايقاپتۇ,t͡ʃajqaptu
بېقىشقا,beqiʃqa
ئايلىنىشقا,ajliniʃqa
توخۇنىڭ,toχuniŋ
سۆزلىشىشكە,søzliʃiʃkɛ
شادىمان,ʃadiman
قۇتقۇزدى,qutquzdi
ئەسلىي,ɛslij
كۈلىسەن,kylisɛn
ئانچە,ant͡ʃɛ
سۆگەت,søɡɛt
كىرمىدى,kirmidi
باغۋەنلەرنىڭ,baʁwɛnlɛrniŋ
باھادا,bahada
ياغاچ,jaʁat͡ʃ
لەشلەر,lɛʃlɛr
ئىزنالىرىنى,iznalirini
پاراخوت,paraχot
چىقمىدى,t͡ʃiqmidi
بوشلۇقىغا,boʃluqiʁa
يېزىدىكى,jezidiki
سەندىن,sɛndin
پەرق,pɛrq
كۆرسىتىپ,kørsitip
كارامىتىڭنى,karamitiŋni
پۇرسەتنى,pursɛtni
شاگىرتلىرى,ʃaɡirtliri
مۇھىم,muhim
ئولتۇراتتۇق,olturattuq
ئىشك,iʃk
تاپتىڭىز,taptiŋiz
لەنەت,lɛnɛt
ھېسسىياتىغا,hessijatiʁa
جەھەتتە,d͡ʒɛhɛttɛ
ئۇيغۇر,ujʁur
سىياھ,sijah
ئۈنمەيدىكەن,ynmɛjdikɛn
ئاياللار,ajallar
ئۆرۈۋېتىش,ørywetiʃ
يېڭىلاپ,jeŋilap
مۆكۈنەتتى,møkynɛtti
پىرەنىك,pirɛnik
ئاڭلىدىڭلارمۇ,aŋlidiŋlarmu
كىچىكلەپ,kit͡ʃiklɛp
كەتمەنگە,kɛtmɛnɡɛ
بېغىشلاپ,beʁiʃlap
بولسۇن,bolsun
بولساقمۇ,bolsaqmu
كۆزۈم,køzym
خەلقنىڭ,χɛlqniŋ
كېلىش,keliʃ
يۆلەشكە,jølɛʃkɛ
باكتېرىيە,bakterijɛ
نەتىجىدە,nɛtid͡ʒidɛ
مۇنارى,munari
يولىغا,joliʁa
سوغۇققا,soʁuqqa
تەربىيىسىنىڭ,tɛrbijisiniŋ
ئىزدەنمەكتە,izdɛnmɛktɛ
كېرەكلىك,kerɛklik
ئالما,alma
ئېچىلغان,et͡ʃilʁan
ھېچقاچان,het͡ʃqat͡ʃan
بېقىڭ,beqiŋ
يوغان,joʁan
بىرلا,birla
يىراقلىقتا,jiraqliqta
ئىلىغا,iliʁa
ئىتالىيىدىكى,italijidiki
تېجەشلىك,ted͡ʒɛʃlik
پاي,paj
باشلانغىچە,baʃlanʁit͡ʃɛ
سەپەر,sɛpɛr
بىنادا,binada
ھايۋانلار,hajwanlar
چېچەك,t͡ʃet͡ʃɛk
شايىگە,ʃajiɡɛ
جىمجىت,d͡ʒimd͡ʒit
مايمۇنغا,majmunʁa
دېۋگاتىل,dewɡatil
ئىزدىنىش,izdiniʃ
تېرىلغاندا,terilʁanda
ئەۋەتىشتى,ɛwɛtiʃti
ئەلۋەتتە,ɛlwɛttɛ
چاچما,t͡ʃat͡ʃma
ئىشلەپ,iʃlɛp
ئۇنىمىساقمۇ,unimisaqmu
ئايلار,ajlar
ۋالىرىئان,walirian
ياشىغىلى,jaʃiʁili
يوللىرىنى,jollirini
ھەممىمىز,hɛmmimiz
كىشىلىرى,kiʃiliri
ئۆزىدە,øzidɛ
قەدىمدىن,qɛdimdin
كېتپ,ketp
خانىمغا,χanimʁa
مىراس,miras
خىياللار,χijallar
تاپشۇرۇۋاتاتتى,tapʃuruwatatti
سۆسۈن,søsyn
قالماقچى,qalmaqt͡ʃi
ۋىجدانلىق,wid͡ʒdanliq
شەيئىنى,ʃɛjini
دېگىنىگە,deɡiniɡɛ
پاتقاققا,patqaqqa
ئېگىلىپ,eɡilip
بېسىپتۇ,besiptu
خاراكتېرىدىكى,χarakteridiki
ئۇچۇر,ut͡ʃur
ۋارىس,waris
گەپلەرنى,ɡɛplɛrni
مۇدىرىمىز,mudirimiz
پارلاق,parlaq
ئولتۇرۋېلىپ,olturwelip
نەچچە,nɛt͡ʃt͡ʃɛ
بولۇپتۇ,boluptu
ئاجايىپ,ad͡ʒajip
ئولتۇرۇشقا,olturuʃqa
قاملاشمىدى,qamlaʃmidi
قىلىۋاتقان,qiliwatqan
مۇكەممەل,mukɛmmɛl
لەقىمىنى,lɛqimini
ئۇچىسىدا,ut͡ʃisida
چۈشكۈرگەن,t͡ʃyʃkyrɡɛn
باغرىڭغا,baʁriŋʁa
قاپلىدى,qaplidi
ئادەتتىكىدەك,adɛttikidɛk
ئورناپ,ornap
ياقىسىدا,jaqisida
ئۇچرىشىپ,ut͡ʃriʃip
توقۇيالايدىغانلىقىنى,toqujalajdiʁanliqini
چاپانلىرىنى,t͡ʃapanlirini
پىشقان,piʃqan
تون,ton
ھەرگىزمۇ,hɛrɡizmu
ئۆيۈم,øjym
قايتىشاتتى,qajtiʃatti
چىقارغان,t͡ʃiqarʁan
ھاۋارايى,hawaraji
سوراپ,sorap
بېتى,beti
توغرولنىڭ,toʁrolniŋ
ئولتۇرغان,olturʁan
تاشنى,taʃni
سەزگۈسى,sɛzɡysi
ئالتىنچى,altint͡ʃi
قالتىس,qaltis
ھىنگان,hinɡan
ئالمىلارنى,almilarni
ئالدىمدىكى,aldimdiki
شۇنىڭدەك,ʃuniŋdɛk
ئۇچقاندەك,ut͡ʃqandɛk
دوختۇرخاندىكى,doχturχandiki
چاپاننىڭ,t͡ʃapanniŋ
قېتىمدا,qetimda
ئالدىڭ,aldiŋ
شۇنىڭغا,ʃuniŋʁa
دانىمۇ,danimu
قاتناش,qatnaʃ
كۈننىڭ,kynniŋ
كۆرۈنمەس,kørynmɛs
ئۆلۈپتۇ,ølyptu
يېزىپسىز,jezipsiz
مۇزلۇقلارنىڭ,muzluqlarniŋ
دۇنيانڭ,dunjanŋ
قىلاتتى,qilatti
قاداق,qadaq
نەپرىتىنىڭ,nɛpritiniŋ
قىلالمىدى,qilalmidi
ئىلگىرىلەپ,ilɡirilɛp
قولۇمدىن,qolumdin
چارلىشىپ,t͡ʃarliʃip
قوماندانلىق,qomandanliq
بېغشلىشىمىز,beʁʃliʃimiz
قەدەمدە,qɛdɛmdɛ
شاپ,ʃap
كۈنلىرىنى,kynlirini
تۈپەيلى,typɛjli
ئىزىنى,izini
تەقەززاسى,tɛqɛzzasi
ھەسەل,hɛsɛl
بېشىغا,beʃiʁa
قىلىشى,qiliʃi
ئۇلارنڭ,ularnŋ
سۈيىنىڭ,syjiniŋ
يۇشۇرۇپ,juʃurup
مەزكۇر,mɛzkur
يېنىكلىتىدۇ,jeniklitidu
بالىسىنىڭ,balisiniŋ
نامىنى,namini
ئاپتوبۇسقا,aptobusqa
ئەھۋالغا,ɛhwalʁa
كېچىدە,ket͡ʃidɛ
كېلەلمەيدىغان,kelɛlmɛjdiʁan
خاراكتېر,χarakter
ئوخشىمامدۇ,oχʃimamdu
ئېلىنمىغان,elinmiʁan
نى,ni
نۇسخىلار,nusχilar
چىڭقى,t͡ʃiŋqi
قىلىدىغاننى,qilidiʁanni
تونۇۋالغانلىقىغا,tonuwalʁanliqiʁa
كەشپىياتلىرىنى,kɛʃpijatlirini
پاتنېت,patnet
ئۇرۇشمايلى,uruʃmajli
قىلىق,qiliq
ھەركەتكە,hɛrkɛtkɛ
لېتكى,letki
كەچۈرۈڭ,kɛt͡ʃyryŋ
قالدۇرۇپ,qaldurup
قارىلىدىغىنى,qarilidiʁini
ئويۇنلار,ojunlar
لېنىن,lenin
مارجاندەك,mard͡ʒandɛk
يۇلقۇنۇۋىدى,julqunuwidi
قەرەلدە,qɛrɛldɛ
مانا,mana
دەست,dɛst
يۇمران,jumran
ئېقىشقا,eqiʃqa
ئاداققىچە,adaqqit͡ʃɛ
ۋارقىرىدى,warqiridi
نەرسىنى,nɛrsini
بىرەرىنى,birɛrini
قارلىغاچلارنى,qarliʁat͡ʃlarni
كېلىدىغانلىقىنى,kelidiʁanliqini
كۈچۈكنى,kyt͡ʃykni
سائەتلەردىن,saɛtlɛrdin
كىيمەپتۇغۇ,kijmɛptuʁu
ئالىمەن,alimɛn
ئىشخانىدا,iʃχanida
ئويغىتىپ,ojʁitip
قىزلارنىڭكىدەك,qizlarniŋkidɛk
جۈملە,d͡ʒymlɛ
داھىيغا,dahijʁa
قىزىنىڭ,qiziniŋ
سەھەر,sɛhɛr
كىرگىن,kirɡin
ئورۇندۇقۇڭنى,orunduquŋni
زېھنى,zehni
كىچىكىدىن,kit͡ʃikidin
شارىدىكى,ʃaridiki
كەتتىغۇ,kɛttiʁu
تاموژنىدىن,tamoʒnidin
خىسلەتلىك,χislɛtlik
مىنى,mini
ئاپتوموبىللار,aptomobillar
نەرسىلەرنى,nɛrsilɛrni
ئۆردەك,ørdɛk
ئەپچىللىك,ɛpt͡ʃillik
كىشىگە,kiʃiɡɛ
مېۋىلەرنى,mewilɛrni
ھەربىرىنىڭ,hɛrbiriniŋ
زۆرۈر,zøryr
ئېيتىشقا,ejtiʃqa
پەسلى,pɛsli
توۋلىۋەتتى,towliwɛtti
يېقىملىق,jeqimliq
ياخشىلاش,jaχʃilaʃ
نارازىلىقىنى,naraziliqini
بىرمۇنچە,birmunt͡ʃɛ
كۈچلۈك,kyt͡ʃlyk
ئۆتكەندە,øtkɛndɛ
دەپتەرلىرىمنى,dɛptɛrlirimni
مىللەتلەر,millɛtlɛr
تەۋرىتىلگەن,tɛwritilɡɛn
ھارغىنلىقى,harʁinliqi
تا,ta
ساشاغا,saʃaʁa
سورىۋالمىغاندىمەن,soriwalmiʁandimɛn
تىرىڭشىتسا,tiriŋʃitsa
داراڭلىغان,daraŋliʁan
پەن,pɛn
كۆمۈپ,kømyp
باقماقچى,baqmaqt͡ʃi
ۋاشىنگتوننىڭ,waʃinɡtonniŋ
پىرىنسىپىنى,pirinsipini
كىتاب,kitab
سەھىپە,sɛhipɛ
قارلىغاچ,qarliʁat͡ʃ
قابىلىيەتلىك,qabilijɛtlik
پىكىرلەشكەن,pikirlɛʃkɛn
موللاشتۇرغان,mollaʃturʁan
ئېقىنلىرى,eqinliri
ئاخىرىدىكى,aχiridiki
ئېچىش,et͡ʃiʃ
پالتا,palta
زىياپىتى,zijapiti
ئۆتكەندىن,øtkɛndin
قوللىمىدى,qollimidi
شىرنىسى,ʃirnisi
زەنجىرىدىن,zɛnd͡ʒiridin
خەۋەرلىرى,χɛwɛrliri
ئۆتكەنلىكى,øtkɛnliki
خىتايچىسىنىمۇ,χitajt͡ʃisinimu
قورسىقىنى,qorsiqini
بىلدۈردى,bildyrdi
ۋەھىمىلىك,wɛhimilik
تىرامۋاي,tiramwaj
تۇتىشىدۇ,tutiʃidu
چوڭقۇر,t͡ʃoŋqur
ئۆزىنى,øzini
نەرسە,nɛrsɛ
چاقماق,t͡ʃaqmaq
تاماملىنىدۇ,tamamlinidu
پۇرىماقتا,purimaqta
ئاپىرالايدۇ,apiralajdu
باغ,baʁ
چېپىلدۇ,t͡ʃepildu
ئايرىلسا,ajrilsa
دەريالاردا,dɛrjalarda
تۇردى,turdi
يوللىساق,jollisaq
كىرىمەن,kirimɛn
تەسىراتىمىزنى,tɛsiratimizni
ئوت,ot
يۇرتداشلىرىدىن,jurtdaʃliridin
سادىقنى,sadiqni
ئشىنىمەن,eʃinimɛn
باتارېيىنى,batarejini
ئۆگىنىش,øɡiniʃ
رەھمەت,rɛhmɛt
قايتۇرۇۋالساق,qajturuwalsaq
تىترىگەن,titriɡɛn
كەچۈرگەنلىكى,kɛt͡ʃyrɡɛnliki
ئىسمى,ismi
بېرەتتى,berɛtti
قىيىنچىلىق,qijint͡ʃiliq
كۆرگەندە,kørɡɛndɛ
مۇستەقىل,mustɛqil
ھايتىدىكى,hajtidiki
كىيىملىرى,kijimliri
مۇھەببەت,muhɛbbɛt
جاپاسى,d͡ʒapasi
رەت,rɛt
باراقسان,baraqsan
ئوقۇتساق,oqutsaq
يىلان,jilan
سېتىش,setiʃ
تۇرقى,turqi
يوقتەك,joqtɛk
ئۆيلەشكە,øjlɛʃkɛ
بىپايان,bipajan
چىراي,t͡ʃiraj
چىپ,t͡ʃip
ئۇنىڭغا,uniŋʁa
چىقارماقچى,t͡ʃiqarmaqt͡ʃi
بېرىلمىسە,berilmisɛ
بارمىدۇ,barmidu
بۇغا,buʁa
بەنت,bɛnt
ئەۋلاد,ɛwlad
قىزىقسىنغان,qiziqsinʁan
ئۈرۈمچىنىڭ,yrymt͡ʃiniŋ
مېھىر,mehir
ئوقيا,oqja
قىممىتى,qimmiti
ئېيتقىنا,ejtqina
ئېرىشتىم,eriʃtim
كەلگۈچىلەرنىڭ,kɛlɡyt͡ʃilɛrniŋ
سەندىكى,sɛndiki
چېنىقىش,t͡ʃeniqiʃ
ئاچقىنىچە,at͡ʃqinit͡ʃɛ
ھارۋىدىكى,harwidiki
ئەتراپىڭغا,ɛtrapiŋʁa
قالىمەن,qalimɛn
ئېلىشقىنىچە,eliʃqinit͡ʃɛ
قوزغالدى,qozʁaldi
تەسۋىرلەپ,tɛswirlɛp
ئۆتمۈشتە,øtmyʃtɛ
ئەنسىرەيدىكەن,ɛnsirɛjdikɛn
ناھىيە,nahijɛ
كىچىك,kit͡ʃik
چاغلاردىلا,t͡ʃaʁlardila
ئايلىنىپمۇ,ajlinipmu
بىردىنبىر,birdinbir
ۋاق,waq
يۇرتىمىزدىكى,jurtimizdiki
ئۇچۇۋېتىپىتۇ,ut͡ʃuwetipitu
ئېيتقاندا,ejtqanda
تەنلىرىم,tɛnlirim
چاندۇرماپتۇ,t͡ʃandurmaptu
ئەزالىرىنىڭ,ɛzaliriniŋ
بۆلمەيدىكەن,bølmɛjdikɛn
يۈگۈر,jyɡyr
ياخشىلىرى,jaχʃiliri
سىزغۇچنى,sizʁut͡ʃni
كۈلۈمسىرىگەن,kylymsiriɡɛn
ئوتتۇرسىدا,ottursida
قەلەمتىرىچىنى,qɛlɛmtirit͡ʃini
قىزىنى,qizini
قەدرىگە,qɛdriɡɛ
چاقىرغان,t͡ʃaqirʁan
قىزىقىشىمنى,qiziqiʃimni
ۋۇكۇڭ,wukuŋ
چۆرگىلىتەلمەيتتى,t͡ʃørɡilitɛlmɛjtti
بۇغۇ,buʁu
رىۋايەتلەردىكى,riwajɛtlɛrdiki
ئۆرۈلسىلا,ørylsila
ئىكەنلىكىمنى,ikɛnlikimni
رەڭگىچۇ,rɛŋɡit͡ʃu
ئاتىلىق,atiliq
ئورمانلار,ormanlar
تەڭرىتېغىدىن,tɛŋriteʁidin
يۆتكىلىپ,jøtkilip
ئىنچىكە,int͡ʃikɛ
تەرەپلىرىگە,tɛrɛpliriɡɛ
بوغۇپ,boʁup
سۈپىتىم,sypitim
كۈندۈزنى,kyndyzni
پەرىشان,pɛriʃan
گۈدەكلىكىنى,ɡydɛklikini
سىلىنى,silini
ياخشى,jaχʃi
سوقۇلۇپ,soqulup
ھاي,haj
بۇرجىكىدىن,burd͡ʒikidin
كۆردۈڭمۇ,kørdyŋmu
پۇرچاق,purt͡ʃaq
تۇرمايدىغان,turmajdiʁan
قاراپلا,qarapla
تاڭ,taŋ
چىقتۇق,t͡ʃiqtuq
ئاۋاز,awaz
ئىسسىق,issiq
ئۆتۈشنىڭ,øtyʃniŋ
كەلمىگەن,kɛlmiɡɛn
ئوقتەك,oqtɛk
رىتىمى,ritimi
ئەركىن,ɛrkin
ئەتىگەن,ɛtiɡɛn
ئىكەنسىز,ikɛnsiz
چوكانغا,t͡ʃokanʁa
قوياش,qojaʃ
قەغىزىگە,qɛʁiziɡɛ
ئەندۇۋا,ɛnduwa
كەلگۈچى,kɛlɡyt͡ʃi
مەغرۇر,mɛʁrur
پادىشاھى,padiʃahi
ئادەملەرنىڭ,adɛmlɛrniŋ
ئايرىلدۇق,ajrilduq
ۋىجدان,wid͡ʒdan
جىم,d͡ʒim
تاج,tad͡ʒ
گۇرۇپپىسىدىن,ɡuruppisidin
توپ,top
ئۇياتچان,ujatt͡ʃan
رول,rol
يازنىڭ,jazniŋ
بۇلاقتىن,bulaqtin
قىممەتلىك,qimmɛtlik
ياردەملەشمىگەن,jardɛmlɛʃmiɡɛn
قىلىشىپتۇ,qiliʃiptu
جاھازىلىرىغا,d͡ʒahaziliriʁa
ئىشلارنىمۇ,iʃlarnimu
ئايتۇغدىنىڭ,ajtuʁdiniŋ
يۈك,jyk
،كەل,،kɛl
ئايلىنىپتۇ,ajliniptu
مەنزىرىسىگە,mɛnzirisiɡɛ
ئىغاڭلىماقتا,iʁaŋlimaqta
قىستىشى,qistiʃi
قاپلانغان,qaplanʁan
باشلاندى,baʃlandi
ھەر,hɛr
قاتناشمىسا,qatnaʃmisa
كەلدىكىن,kɛldikin
ساندا,sanda
قارلىغاچلارغا,qarliʁat͡ʃlarʁa
شېخىغا,ʃeχiʁa
كەلتۈرگەنىكەن,kɛltyrɡɛnikɛn
قوڭغۇز,qoŋʁuz
بېيجىڭنىڭ,bejd͡ʒiŋniŋ
تەكتى,tɛkti
خۇشخۇيلۇق,χuʃχujluq
كىيىش,kijiʃ
پەرقىگە,pɛrqiɡɛ
پاتنېنتنى,patnentni
يىتەكچىلىك,jitɛkt͡ʃilik
قاتنىشىش,qatniʃiʃ
بىلىدىكەن,bilidikɛn
قىلاتتىڭ,qilattiŋ
ئىلمىكى,ilmiki
ئۇپۇق,upuq
كۆزىڭىز,køziŋiz
بالدۇرلا,baldurla
خوپ,χop
قويايمۇ,qojajmu
ماياقلارنىڭ,majaqlarniŋ
ئۈزۈشىنى,yzyʃini
قاراۋاتقىنىمدا,qarawatqinimda
چىقىدىغانلىقىنى,t͡ʃiqidiʁanliqini
ئالۋاستى,alwasti
ئىشخانىسىنىڭ,iʃχanisiniŋ
ئۆيدە,øjdɛ
ياردەملەشتىم,jardɛmlɛʃtim
ئىدىغۇ,idiʁu
قۇمغا,qumʁa
ئىنسانىي,insanij
سومكىدن,somkidn
ئۇچۇشقا,ut͡ʃuʃqa
يوقلىغىلى,joqliʁili
بولغۇچىلارنىڭ,bolʁut͡ʃilarniŋ
نەزەرگە,nɛzɛrɡɛ
خاراكتېردىكى,χarakterdiki
كوچىلارغا,kot͡ʃilarʁa
كۈچەپ,kyt͡ʃɛp
ئەتكەن,ɛtkɛn
ھالى,hali
ئوقۇتتى,oqutti
شۇنى,ʃuni
دۇنيادىن,dunjadin
قىلدىڭ,qildiŋ
يەيدىغان,jɛjdiʁan
