murió,muɾjo
médico,mediko
perdido,peɾdido
producto,pɾoduɡto
próximo,pɾoɡsimo
salida,salida
sistemas,sistemas
tendrá,tendɾa
teniendo,tenjendo
vieja,bjexa
aquel,akel
contacto,kontaɡto
contar,kontaɾ
larga,laɾɡa
santo,santo
tv,tebe
término,teɾmino
valores,baloɾes
verdadero,beɾdadeɾo
verde,beɾde
voto,boto
dormir,doɾmiɾ
fiscal,fiskal
hermana,eɾmana
ido,ido
líder,lideɾ
militares,militaɾes
nombres,nombɾes
propios,pɾopjos
rato,rato
tengan,tenɡan
tratar,tɾataɾ
tribunal,tɾibunal
usuario,uswaɾjo
ésta,esta
acaba,akaba
amo,amo
barrio,barjo
chico,t͡ʃiko
copa,kopa
creen,kɾeen
cuyo,kuʝo
exterior,eɡsteɾjoɾ
habitantes,abitantes
honor,onoɾ
llamar,ʝamaɾ
mejorar,mexoɾaɾ
miguel,miɡel
morir,moɾiɾ
parque,paɾke
pequeños,pekeɲos
tanta,tanta
triste,tɾiste
alguno,alɡuno
contrato,kontɾato
david,dabid
debate,debate
dieron,djeɾon
diseño,diseɲo
electoral,eleɡtoɾal
hogar,oɡaɾ
mando,mando
niña,niɲa
rojo,roxo
similar,similaɾ
vemos,bemos
ambas,ambas
argentino,aɾxentino
carne,kaɾne
cumplir,kumpliɾ
discurso,diskuɾso
encanta,enkanta
entrevista,entɾebista
españoles,espaɲoles
estudiar,estudjaɾ
expresión,eɡspɾesjon
extraño,eɡstɾaɲo
flores,floɾes
increíble,inkɾeible
maestro,maestɾo
marco,maɾko
materia,mateɾja
ninguno,ninɡuno
registro,rexistɾo
teatro,teatɾo
asamblea,asamblea
caja,kaxa
dijeron,dixeɾon
empleo,empleo
enfermedad,enfeɾmedad
estructura,estɾuɡtuɾa
fines,fines
golpe,ɡolpe
grado,ɡɾado
lleno,ʝeno
matrimonio,matɾimonjo
misión,misjon
pan,pan
peligro,peliɡɾo
pelo,pelo
presión,pɾesjon
sos,sos
venir,beniɾ
vio,bjo
amiga,amiɡa
batalla,bataʝa
café,kafe
carácter,kaɾaɡteɾ
deberían,debeɾian
duro,duɾo
eh,e
gana,ɡana
independiente,independjente
ingresos,inɡɾesos
intento,intento
japón,xapon
lunes,lunes
novia,nobja
papa,papa
perdón,peɾdon
planta,planta
primeras,pɾimeɾas
tantos,tantos
teoría,teoɾia
baño,baɲo
características,kaɾaɡteɾistikas
compra,kompɾa
dicha,dit͡ʃa
diputados,diputados
directo,diɾeɡto
enorme,enoɾme
festival,festibal
gobernador,ɡobeɾnadoɾ
hotel,otel
k,ka
lograr,loɡɾaɾ
matar,mataɾ
mismas,mismas
período,peɾiodo
piel,pjel
pocas,pokas
raro,raɾo
responsable,responsable
rusia,rusja
tamaño,tamaɲo
abierto,abjeɾto
afuera,afweɾa
alemania,alemanja
blanca,blanka
clave,klabe
compartir,kompaɾtiɾ
considera,konsideɾa
crítica,kɾitika
dejado,dexado
demanda,demanda
diversos,dibeɾsos
ecuador,ekwadoɾ
estará,estaɾa
hagan,aɡan
hará,aɾa
luna,luna
ojo,oxo
personaje,peɾsonaxe
piso,piso
pobres,pobɾes
pro,pɾo
reina,reina
salvo,salbo
sábado,sabado
tuvieron,tubjeɾon
visión,bisjon
áreas,aɾeas
alcalde,alkalde
altura,altuɾa
anteriores,anteɾjoɾes
candidato,kandidato
comentario,komentaɾjo
debajo,debaxo
diversas,dibeɾsas
estaría,estaɾia
estén,esten
facultad,fakultad
gestión,xestjon
hayan,aʝan
lee,lee
menudo,menudo
presupuesto,pɾesupwesto
querido,keɾido
usando,usando
abogado,aboɡado
abrir,abɾiɾ
acabo,akabo
anda,anda
antiguo,antiɡwo
basta,basta
carga,kaɾɡa
consumo,konsumo
contexto,konteɡsto
correo,koreo
culo,kulo
cuya,kuʝa
das,das
elegir,elexiɾ
figura,fiɡuɾa
genial,xenjal
jugador,xuɡadoɾ
menores,menoɾes
nueve,nwebe
objeto,obxeto
pies,pjes
tratamiento,tɾatamjento
villa,biʝa
calor,kaloɾ
completa,kompleta
debes,debes
dejo,dexo
digital,dixital
distrito,distɾito
familiar,familjaɾ
ganado,ɡanado
histórico,istoɾiko
junta,xunta
listo,listo
londres,londɾes
máximo,maɡsimo
niveles,nibeles
parís,paɾis
pide,pide
piedra,pjedɾa
podido,podido
privado,pɾibado
propósito,pɾoposito
recordar,rekoɾdaɾ
rica,rika
secretario,sekɾetaɾjo
sede,sede
soldados,soldados
técnica,teɡnika
aeropuerto,aeɾopweɾto
autoridad,autoɾidad
ay,ai
cadena,kadena
capitán,kapitan
delante,delante
europea,euɾopea
fernando,feɾnando
fondos,fondos
humana,umana
lenguaje,lenɡwaxe
literatura,liteɾatuɾa
mexicano,mexikano
online,onlain
propias,pɾopjas
querer,keɾeɾ
tantas,tantas
actitud,aɡtitud
basura,basuɾa
búsqueda,buskeda
clara,klaɾa
coche,kot͡ʃe
corto,koɾto
cuánto,kwanto
documento,dokumento
doy,doi
dudas,dudas
espíritu,espiɾitu
familiares,familjaɾes
frontera,fɾonteɾa
hablan,ablan
idioma,idjoma
leche,let͡ʃe
mirar,miɾaɾ
obstante,obstante
planeta,planeta
quedar,kedaɾ
sexual,seɡswal
tengas,tenɡas
tienda,tjenda
unido,unido
vidas,bidas
viva,biba
blog,bloɡ
construir,konstɾuiɾ
cuándo,kwando
empleados,empleados
estadounidense,estadounidense
estatal,estatal
jajaja,xaxaxa
jorge,xoɾxe
león,leon
mínimo,minimo
números,numeɾos
ojalá,oxala
pantalla,pantaʝa
papá,papa
perfil,peɾfil
periodo,peɾjodo
próxima,pɾoɡsima
tarea,taɾea
tendría,tendɾia
termina,teɾmina
tratado,tɾatado
uruguay,uɾuɡwai
artista,aɾtista
aspectos,aspeɡtos
caer,kaeɾ
compañero,kompaɲeɾo
comunidades,komunidades
crédito,kɾedito
cuesta,kwesta
gas,ɡas
grave,ɡɾabe
hablo,ablo
identidad,identidad
inversión,imbeɾsjon
llena,ʝena
mirada,miɾada
pedido,pedido
pequeñas,pekeɲas
playa,plaʝa
promedio,pɾomedjo
pérdida,peɾdida
seria,seɾja
terreno,tereno
voluntad,boluntad
votar,botaɾ
antigua,antiɡwa
asesinato,asesinato
aspecto,aspeɡto
comité,komite
conflicto,konfliɡto
correcto,koreɡto
explica,eɡsplika
física,fisika
impuestos,impwestos
inmediatamente,immedjatamente
jueves,xwebes
mío,mio
negra,neɡɾa
novela,nobela
oh,o
permiso,peɾmiso
puente,pwente
regreso,reɡɾeso
rosa,rosa
subir,subiɾ
tenia,tenja
tren,tɾen
víctimas,biɡtimas
abierta,abjeɾta
aguas,aɡwas
altos,altos
bebé,bebe
categoría,kateɡoɾia
claramente,klaɾamente
concurso,konkuɾso
creado,kɾeado
decreto,dekɾeto
dura,duɾa
ejecutivo,exekutibo
encontrado,enkontɾado
estrategia,estɾatexja
frío,fɾio
generalmente,xeneɾalmente
india,indja
jaja,xaxa
latina,latina
patria,patɾja
penal,penal
pensamiento,pensamjento
periodista,peɾjodista
prisión,pɾisjon
santos,santos
actualidad,aɡtwalidad
alimentos,alimentos
aproximadamente,apɾoɡsimadamente
autores,autoɾes
avión,abjon
bandera,bandeɾa
biblioteca,bibljoteka
colores,koloɾes
costo,kosto
delito,delito
deporte,depoɾte
disco,disko
entrega,entɾeɡa
escritor,eskɾitoɾ
etapa,etapa
hermosa,eɾmosa
jugando,xuɡando
liga,liɡa
llegue,ʝeɡe
madera,madeɾa
mexicana,mexikana
minuto,minuto
ocasión,okasjon
poca,poka
puestos,pwestos
regional,rexjonal
ruta,ruta
secreto,sekɾeto
suele,swele
toca,toka
acaso,akaso
aquella,akeʝa
crimen,kɾimen
cuantos,kwantos
des,des
diego,djeɡo
disponible,disponible
drogas,dɾoɡas
extranjero,eɡstɾanxeɾo
formar,foɾmaɾ
frase,fɾase
global,ɡlobal
impacto,impaɡto
inteligente,intelixente
intentar,intentaɾ
italia,italja
móvil,mobil
presentar,pɾesentaɾ
resolver,resolbeɾ
trato,tɾato
venga,benɡa
youtube,ʝutub
animal,animal
aparte,apaɾte
bolivia,bolibja
compromiso,kompɾomiso
cuento,kwento
debo,debo
deuda,deuda
división,dibisjon
enemigo,enemiɡo
estrellas,estɾeʝas
explicar,eɡsplikaɾ
foro,foɾo
herramientas,eramjentas
humanidad,umanidad
humor,umoɾ
letras,letɾas
lima,lima
lindo,lindo
llegada,ʝeɡada
moral,moɾal
museo,museo
mía,mia
notas,notas
plantas,plantas
plataforma,platafoɾma
regalo,reɡalo
religión,relixjon
rápidamente,rapidamente
segura,seɡuɾa
tuyo,tuʝo
técnico,teɡniko
as,as
bonito,bonito
breve,bɾebe
capítulo,kapitulo
cumpleaños,kumpleaɲos
defender,defendeɾ
estrella,estɾeʝa
firma,fiɾma
guardia,ɡwaɾdja
hubiese,ubjese
juventud,xubentud
llaman,ʝaman
martes,maɾtes
metro,metɾo
navidad,nabidad
probable,pɾobable
responder,respondeɾ
sevilla,sebiʝa
señal,seɲal
sigo,siɡo
temprano,tempɾano
universo,unibeɾso
valle,baʝe
viento,bjento
vuelto,bwelto
arma,aɾma
comunes,komunes
directa,diɾeɡta
estuve,estube
hablamos,ablamos
hermoso,eɾmoso
igualdad,iɡwaldad
invierno,imbjeɾno
llevado,ʝebado
luchar,lut͡ʃaɾ
mirando,miɾando
moda,moda
método,metodo
normalmente,noɾmalmente
oferta,ofeɾta
onda,onda
pasos,pasos
roja,roxa
salvador,salbadoɾ
seguramente,seɡuɾamente
sesión,sesjon
software,softweɾ
sonido,sonido
sorpresa,soɾpɾesa
tarjeta,taɾxeta
tomado,tomado
alberto,albeɾto
asimismo,asimismo
bolsa,bolsa
clima,klima
comportamiento,kompoɾtamjento
corriente,korjente
corta,koɾta
debía,debia
discusión,diskusjon
do,do
dominio,dominjo
escala,eskala
espalda,espalda
libres,libɾes
montón,monton
pasada,pasada
probar,pɾobaɾ
show,sou
similares,similaɾes
terrible,terible
vea,bea
víctima,biɡtima
acabar,akabaɾ
apoyar,apoʝaɾ
ayuntamiento,aʝuntamjento
bajar,baxaɾ
cabe,kabe
cae,kae
comandante,komandante
constante,konstante
crea,kɾea
den,den
examen,eɡsamen
felipe,felipe
fundamental,fundamental
igualmente,iɡwalmente
impuesto,impwesto
indica,indika
industrial,industɾjal
juega,xweɡa
llamó,ʝamo
mapa,mapa
masa,masa
mentira,mentiɾa
miércoles,mjeɾkoles
novio,nobjo
nuevamente,nwebamente
periódico,peɾjodiko
posibles,posibles
roma,roma
seas,seas
seguido,seɡido
sueños,sweɲos
titular,titulaɾ
turismo,tuɾismo
vayan,baʝan
vender,bendeɾ
verlo,beɾlo
verte,beɾte
viajar,bjaxaɾ
vuelo,bwelo
actuar,aɡtwaɾ
anual,anwal
archivo,aɾt͡ʃibo
aumentar,aumentaɾ
carajo,kaɾaxo
continuar,kontinwaɾ
cuello,kweʝo
definitivamente,definitibamente
dictadura,diɡtaduɾa
década,dekada
famoso,famoso
gato,ɡato
gay,ɡai
lectura,leɡtuɾa
martín,maɾtin
oye,oʝe
porqué,poɾke
posibilidades,posibilidades
quedado,kedado
reyes,reʝes
tiro,tiɾo
torno,toɾno
abre,abɾe
abuela,abwela
cambiado,kambjado
carretera,kareteɾa
caída,kaida
cola,kola
convertido,kombeɾtido
cristo,kɾisto
daba,daba
daniel,danjel
dueño,dweɲo
editorial,editoɾjal
hagas,aɡas
inglaterra,inɡlatera
labor,laboɾ
letra,letɾa
lluvia,ʝubja
marido,maɾido
mostrar,mostɾaɾ
oeste,oeste
opiniones,opinjones
prácticas,pɾaɡtikas
sentimiento,sentimjento
seres,seɾes
suma,suma
tasa,tasa
tocar,tokaɾ
tranquilo,tɾankilo
universal,unibeɾsal
usado,usado
vivienda,bibjenda
alegría,aleɡɾia
amistad,amistad
castro,kastɾo
cliente,kliente
considerado,konsideɾado
correr,koreɾ
culturales,kultuɾales
córdoba,koɾdoba
dale,dale
diría,diɾia
elegido,elexido
fuese,fwese
haría,aɾia
iban,iban
indígenas,indixenas
infantil,infantil
ingreso,inɡɾeso
mexicanos,mexikanos
moneda,moneda
motor,motoɾ
negros,neɡɾos
panamá,panama
permanente,peɾmanente
populares,populaɾes
prácticamente,pɾaɡtikamente
punta,punta
salga,salɡa
sub,sub
suelen,swelen
tráfico,tɾafiko
ángel,anxel
actuales,aɡtwales
adentro,adentɾo
ana,ana
caliente,kaljente
caracas,kaɾakas
cariño,kaɾiɲo
chino,t͡ʃino
controlar,kontɾolaɾ
coronel,koɾonel
diputado,diputado
disfrutar,disfɾutaɾ
enrique,enrike
entero,enteɾo
filosofía,filosofia
guatemala,ɡwatemala
millón,miʝon
parlamento,paɾlamento
pecho,pet͡ʃo
pelea,pelea
perfectamente,peɾfeɡtamente
